EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111474 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
111474,19810526,    0,    0
111474,19810527,    0,    0
111474,19810528,   23,    0
111474,19810529,   23,    0
111474,19810530,   63,    0
111474,19810531,    0,    0
111474,19810601,    0,    0
111474,19810602,  136,    0
111474,19810603,  233,    0
111474,19810604,  134,    0
111474,19810605,    9,    0
111474,19810606,    0,    0
111474,19810607,   80,    0
111474,19810608,   23,    0
111474,19810609,   59,    0
111474,19810610,    0,    0
111474,19810611,    1,    0
111474,19810612,    0,    0
111474,19810613,    0,    0
111474,19810614,    0,    0
111474,19810615,  122,    0
111474,19810616,    0,    0
111474,19810617,   27,    0
111474,19810618,    0,    0
111474,19810619,   14,    0
111474,19810620,   48,    0
111474,19810621,    2,    0
111474,19810622,   21,    0
111474,19810623,    0,    0
111474,19810624,  122,    0
111474,19810625,   97,    0
111474,19810626,   38,    0
111474,19810627,   92,    0
111474,19810628,  116,    0
111474,19810629,  166,    0
111474,19810630,    0,    0
111474,19810701,    0,    0
111474,19810702,   59,    0
111474,19810703,   15,    0
111474,19810704,    3,    0
111474,19810705,    3,    0
111474,19810706,    0,    0
111474,19810707,    0,    0
111474,19810708,    0,    0
111474,19810709,   98,    0
111474,19810710,   20,    0
111474,19810711,    0,    0
111474,19810712,   51,    0
111474,19810713,   23,    0
111474,19810714,    0,    0
111474,19810715,    0,    0
111474,19810716,   81,    0
111474,19810717,   11,    0
111474,19810718,   42,    0
111474,19810719,    5,    0
111474,19810720,    1,    0
111474,19810721,   47,    0
111474,19810722,   59,    0
111474,19810723,   46,    0
111474,19810724,   26,    0
111474,19810725,   15,    0
111474,19810726,   14,    0
111474,19810727,    0,    0
111474,19810728,    0,    0
111474,19810729,    0,    0
111474,19810730,    0,    0
111474,19810731,    6,    0
111474,19810801,    2,    0
111474,19810802,   81,    0
111474,19810803,   23,    0
111474,19810804,    0,    0
111474,19810805,    0,    0
111474,19810806,    0,    0
111474,19810807,    0,    0
111474,19810808,   19,    0
111474,19810809,  231,    0
111474,19810810,  256,    0
111474,19810811,    6,    0
111474,19810812,    0,    0
111474,19810813,    0,    0
111474,19810814,    0,    0
111474,19810815,    0,    0
111474,19810816,    0,    0
111474,19810817,    0,    0
111474,19810818,    0,    0
111474,19810819,    6,    0
111474,19810820,  110,    0
111474,19810821,    0,    0
111474,19810822,   20,    0
111474,19810823,    0,    0
111474,19810824,    0,    0
111474,19810825,    0,    0
111474,19810826,    2,    0
111474,19810827,    0,    0
111474,19810828,    0,    0
111474,19810829,    0,    0
111474,19810830,    0,    0
111474,19810831,    0,    0
111474,19810901,    0,    0
111474,19810902,    0,    0
111474,19810903,    0,    0
111474,19810904,    0,    0
111474,19810905,    0,    0
111474,19810906,    0,    0
111474,19810907,    1,    0
111474,19810908,    0,    0
111474,19810909,    0,    0
111474,19810910,    0,    0
111474,19810911,    7,    0
111474,19810912,   57,    0
111474,19810913,    8,    0
111474,19810914,    3,    0
111474,19810915,   62,    0
111474,19810916,    0,    0
111474,19810917,    0,    0
111474,19810918,   74,    0
111474,19810919,    9,    0
111474,19810920,   40,    0
111474,19810921,  191,    0
111474,19810922,  185,    0
111474,19810923,    0,    0
111474,19810924,    0,    0
111474,19810925,   13,    0
111474,19810926,  120,    0
111474,19810927,    3,    0
111474,19810928,   10,    0
111474,19810929,    0,    0
111474,19810930,    1,    0
111474,19811001,    1,    0
111474,19811002,   50,    0
111474,19811003,   97,    0
111474,19811004,   16,    0
111474,19811005,   11,    0
111474,19811006,    1,    0
111474,19811007,    1,    0
111474,19811008,    0,    0
111474,19811009,  100,    0
111474,19811010,  154,    0
111474,19811011,   17,    0
111474,19811012,   47,    0
111474,19811013,    0,    0
111474,19811014,  119,    0
111474,19811015,  177,    0
111474,19811016,    2,    0
111474,19811017,   13,    0
111474,19811018,    5,    0
111474,19811019,   17,    0
111474,19811020,   68,    0
111474,19811021,    0,    0
111474,19811022,   29,    0
111474,19811023,    3,    0
111474,19811024,    0,    0
111474,19811025,   56,    0
111474,19811026,    0,    0
111474,19811027,   10,    0
111474,19811028,   11,    0
111474,19811029,   50,    0
111474,19811030,   72,    0
111474,19811031,   38,    0
111474,19811101,   19,    0
111474,19811102,    2,    0
111474,19811103,    0,    0
111474,19811104,    0,    0
111474,19811105,    0,    0
111474,19811106,    0,    0
111474,19811107,    6,    0
111474,19811108,    0,    0
111474,19811109,    0,    0
111474,19811110,    2,    0
111474,19811111,   31,    0
111474,19811112,    4,    0
111474,19811113,   22,    0
111474,19811114,    0,    0
111474,19811115,    0,    0
111474,19811116,    0,    0
111474,19811117,   12,    0
111474,19811118,    1,    0
111474,19811119,   19,    0
111474,19811120,    0,    0
111474,19811121,   12,    0
111474,19811122,    9,    0
111474,19811123,   41,    0
111474,19811124,    1,    0
111474,19811125,    4,    0
111474,19811126,    3,    0
111474,19811127,  143,    0
111474,19811128,   38,    0
111474,19811129,   30,    0
111474,19811130,  213,    0
111474,19811201,    1,    0
111474,19811202,    1,    0
111474,19811203,   28,    0
111474,19811204,   74,    0
111474,19811205,   14,    0
111474,19811206,   43,    0
111474,19811207,   51,    0
111474,19811208,  117,    0
111474,19811209,   43,    0
111474,19811210,    9,    0
111474,19811211,   73,    0
111474,19811212,    0,    0
111474,19811213,   40,    0
111474,19811214,   37,    0
111474,19811215,   32,    0
111474,19811216,    0,    0
111474,19811217,   19,    0
111474,19811218,   45,    0
111474,19811219,    0,    0
111474,19811220,    3,    0
111474,19811221,   33,    0
111474,19811222,   77,    0
111474,19811223,   16,    0
111474,19811224,   46,    0
111474,19811225,    1,    0
111474,19811226,    0,    0
111474,19811227,    0,    0
111474,19811228,   70,    0
111474,19811229,   19,    0
111474,19811230,  129,    0
111474,19811231,   17,    0
111474,19820101,   10,    0
111474,19820102,   36,    0
111474,19820103,   32,    0
111474,19820104,  142,    0
111474,19820105,  199,    0
111474,19820106,    0,    0
111474,19820107,    0,    0
111474,19820108,   20,    0
111474,19820109,   73,    0
111474,19820110,   48,    0
111474,19820111,  101,    0
111474,19820112,    0,    0
111474,19820113,    0,    0
111474,19820114,    0,    0
111474,19820115,    0,    0
111474,19820116,    0,    0
111474,19820117,    0,    0
111474,19820118,    0,    0
111474,19820119,    0,    0
111474,19820120,   50,    0
111474,19820121,   15,    0
111474,19820122,   11,    0
111474,19820123,    5,    0
111474,19820124,    0,    0
111474,19820125,    3,    0
111474,19820126,   49,    0
111474,19820127,   46,    0
111474,19820128,    3,    0
111474,19820129,   26,    0
111474,19820130,   35,    0
111474,19820131,    1,    0
111474,19820201,    0,    0
111474,19820202,    0,    0
111474,19820203,    0,    0
111474,19820204,    0,    0
111474,19820205,    0,    0
111474,19820206,    5,    0
111474,19820207,   19,    0
111474,19820208,   15,    0
111474,19820209,    0,    0
111474,19820210,    0,    0
111474,19820211,    0,    0
111474,19820212,    0,    0
111474,19820213,    5,    0
111474,19820214,   52,    0
111474,19820215,   34,    0
111474,19820216,    0,    0
111474,19820217,    0,    0
111474,19820218,    0,    0
111474,19820219,    0,    0
111474,19820220,    0,    0
111474,19820221,    0,    0
111474,19820222,    0,    0
111474,19820223,   22,    0
111474,19820224,    0,    0
111474,19820225,    0,    0
111474,19820226,    0,    0
111474,19820227,    0,    0
111474,19820228,    9,    0
111474,19820301,  108,    0
111474,19820302,   12,    0
111474,19820303,   77,    0
111474,19820304,   12,    0
111474,19820305,    0,    0
111474,19820306,    0,    0
111474,19820307,    0,    0
111474,19820308,    9,    0
111474,19820309,    9,    0
111474,19820310,  170,    0
111474,19820311,   19,    0
111474,19820312,   63,    0
111474,19820313,   10,    0
111474,19820314,    0,    0
111474,19820315,   15,    0
111474,19820316,   28,    0
111474,19820317,   70,    0
111474,19820318,   52,    0
111474,19820319,   30,    0
111474,19820320,   30,    0
111474,19820321,    1,    0
111474,19820322,    0,    0
111474,19820323,    0,    0
111474,19820324,    0,    0
111474,19820325,    0,    0
111474,19820326,    0,    0
111474,19820327,    0,    0
111474,19820328,    0,    0
111474,19820329,   58,    0
111474,19820330,    8,    0
111474,19820331,    0,    0
111474,19820401,    0,    0
111474,19820402,   24,    0
111474,19820403,    0,    0
111474,19820404,    0,    0
111474,19820405,    0,    0
111474,19820406,   50,    0
111474,19820407,  182,    0
111474,19820408,   24,    0
111474,19820409,    2,    0
111474,19820410,   24,    0
111474,19820411,   12,    0
111474,19820412,    1,    0
111474,19820413,    8,    0
111474,19820414,    0,    0
111474,19820415,    0,    0
111474,19820416,    0,    0
111474,19820417,    0,    0
111474,19820418,    0,    0
111474,19820419,    0,    0
111474,19820420,    0,    0
111474,19820421,    0,    0
111474,19820422,    0,    0
111474,19820423,    0,    0
111474,19820424,    4,    0
111474,19820425,    0,    0
111474,19820426,    0,    0
111474,19820427,    0,    0
111474,19820428,    0,    0
111474,19820429,   11,    0
111474,19820430,    3,    0
111474,19820501,   13,    0
111474,19820502,    0,    0
111474,19820503,    0,    0
111474,19820504,   24,    0
111474,19820505,    5,    0
111474,19820506,   42,    0
111474,19820507,    1,    0
111474,19820508,    0,    0
111474,19820509,   46,    0
111474,19820510,    0,    0
111474,19820511,    0,    0
111474,19820512,    0,    0
111474,19820513,    0,    0
111474,19820514,    0,    0
111474,19820515,    0,    0
111474,19820516,    9,    0
111474,19820517,   20,    0
111474,19820518,   70,    0
111474,19820519,    0,    0
111474,19820520,    8,    0
111474,19820521,    0,    0
111474,19820522,   37,    0
111474,19820523,   54,    0
111474,19820524,    3,    0
111474,19820525,    0,    0
111474,19820526,    0,    0
111474,19820527,    0,    0
111474,19820528,    0,    0
111474,19820529,    0,    0
111474,19820530,    0,    0
111474,19820531,    0,    0
111474,19820601,    0,    0
111474,19820602,    0,    0
111474,19820603,   31,    0
111474,19820604,  109,    0
111474,19820605,   12,    0
111474,19820606,    0,    0
111474,19820607,   92,    0
111474,19820608,   57,    0
111474,19820609,    0,    0
111474,19820610,    8,    0
111474,19820611,  163,    0
111474,19820612,  161,    0
111474,19820613,   13,    0
111474,19820614,    0,    0
111474,19820615,   13,    0
111474,19820616,   30,    0
111474,19820617,    0,    0
111474,19820618,    4,    0
111474,19820619,    3,    0
111474,19820620,    0,    0
111474,19820621,    2,    0
111474,19820622,   35,    0
111474,19820623,   51,    0
111474,19820624,    0,    0
111474,19820625,   16,    0
111474,19820626,   33,    0
111474,19820627,   26,    0
111474,19820628,   36,    0
111474,19820629,   44,    0
111474,19820630,    0,    0
111474,19820701,    0,    0
111474,19820702,    0,    0
111474,19820703,   90,    0
111474,19820704,    0,    0
111474,19820705,    0,    0
111474,19820706,    0,    0
111474,19820707,    0,    0
111474,19820708,    0,    0
111474,19820709,    0,    0
111474,19820710,    0,    0
111474,19820711,    0,    0
111474,19820712,    0,    0
111474,19820713,    0,    0
111474,19820714,    0,    0
111474,19820715,    1,    0
111474,19820716,    0,    0
111474,19820717,    0,    0
111474,19820718,    0,    0
111474,19820719,    0,    0
111474,19820720,    3,    0
111474,19820721,   32,    0
111474,19820722,   95,    0
111474,19820723,    0,    0
111474,19820724,    2,    0
111474,19820725,    0,    0
111474,19820726,    0,    0
111474,19820727,    0,    0
111474,19820728,    0,    0
111474,19820729,    0,    0
111474,19820730,    2,    0
111474,19820731,   92,    0
111474,19820801,    0,    0
111474,19820802,    0,    0
111474,19820803,    5,    0
111474,19820804,   40,    0
111474,19820805,  326,    0
111474,19820806,   13,    0
111474,19820807,   81,    0
111474,19820808,    0,    0
111474,19820809,   14,    0
111474,19820810,    6,    0
111474,19820811,    0,    0
111474,19820812,    0,    0
111474,19820813,   26,    0
111474,19820814,    0,    0
111474,19820815,    2,    0
111474,19820816,    0,    0
111474,19820817,    7,    0
111474,19820818,   74,    0
111474,19820819,    0,    0
111474,19820820,   25,    0
111474,19820821,    0,    0
111474,19820822,    0,    0
111474,19820823,    9,    0
111474,19820824,   25,    0
111474,19820825,    0,    0
111474,19820826,  188,    0
111474,19820827,    0,    0
111474,19820828,    0,    0
111474,19820829,    0,    0
111474,19820830,    0,    0
111474,19820831,    0,    0
111474,19820901,    3,    0
111474,19820902,    3,    0
111474,19820903,    0,    0
111474,19820904,    0,    0
111474,19820905,   48,    0
111474,19820906,    3,    0
111474,19820907,    0,    0
111474,19820908,    0,    0
111474,19820909,    0,    0
111474,19820910,    0,    0
111474,19820911,    0,    0
111474,19820912,    0,    0
111474,19820913,    0,    0
111474,19820914,    0,    0
111474,19820915,    0,    0
111474,19820916,    0,    0
111474,19820917,    0,    0
111474,19820918,   21,    0
111474,19820919,    0,    0
111474,19820920,   38,    0
111474,19820921,  164,    0
111474,19820922,    2,    0
111474,19820923,    2,    0
111474,19820924,    0,    0
111474,19820925,    4,    0
111474,19820926,   74,    0
111474,19820927,    0,    0
111474,19820928,    0,    0
111474,19820929,    0,    0
111474,19820930,   62,    0
111474,19821001,    0,    0
111474,19821002,    0,    0
111474,19821003,    0,    0
111474,19821004,   50,    0
111474,19821005,   24,    0
111474,19821006,   82,    0
111474,19821007,  310,    0
111474,19821008,   11,    0
111474,19821009,   67,    0
111474,19821010,   65,    0
111474,19821011,  116,    0
111474,19821012,   52,    0
111474,19821013,  158,    0
111474,19821014,   97,    0
111474,19821015,    0,    0
111474,19821016,   12,    0
111474,19821017,   20,    0
111474,19821018,    5,    0
111474,19821019,    0,    0
111474,19821020,    0,    0
111474,19821021,    0,    0
111474,19821022,    1,    0
111474,19821023,  207,    0
111474,19821024,    5,    0
111474,19821025,    0,    0
111474,19821026,    3,    0
111474,19821027,    4,    0
111474,19821028,    0,    0
111474,19821029,    0,    0
111474,19821030,    0,    0
111474,19821031,    0,    0
111474,19821101,    2,    0
111474,19821102,    2,    0
111474,19821103,    2,    0
111474,19821104,    3,    0
111474,19821105,    1,    0
111474,19821106,    0,    0
111474,19821107,   29,    0
111474,19821108,   71,    0
111474,19821109,    3,    0
111474,19821110,    0,    0
111474,19821111,    0,    0
111474,19821112,   93,    0
111474,19821113,   25,    0
111474,19821114,   46,    0
111474,19821115,    0,    0
111474,19821116,   69,    0
111474,19821117,   42,    0
111474,19821118,   25,    0
111474,19821119,   23,    0
111474,19821120,    0,    0
111474,19821121,    0,    0
111474,19821122,   64,    0
111474,19821123,    8,    0
111474,19821124,   25,    0
111474,19821125,   37,    0
111474,19821126,   19,    0
111474,19821127,   85,    0
111474,19821128,    0,    0
111474,19821129,    0,    0
111474,19821130,    0,    0
111474,19821201,    0,    0
111474,19821202,    1,    0
111474,19821203,    1,    0
111474,19821204,    0,    0
111474,19821205,   20,    0
111474,19821206,   37,    0
111474,19821207,   91,    0
111474,19821208,   19,    0
111474,19821209,   84,    0
111474,19821210,   67,    0
111474,19821211,    7,    0
111474,19821212,  103,    0
111474,19821213,   14,    0
111474,19821214,   15,    0
111474,19821215,   51,    0
111474,19821216,   74,    0
111474,19821217,   41,    0
111474,19821218,    0,    0
111474,19821219,   71,    0
111474,19821220,  158,    0
111474,19821221,   20,    0
111474,19821222,   43,    0
111474,19821223,    0,    0
111474,19821224,    1,    0
111474,19821225,    7,    0
111474,19821226,    4,    0
111474,19821227,   39,    0
111474,19821228,   14,    0
111474,19821229,    0,    0
111474,19821230,    0,    0
111474,19821231,    0,    0
111474,19830101,   26,    0
111474,19830102,    8,    0
111474,19830103,   35,    0
111474,19830104,   49,    0
111474,19830105,   17,    0
111474,19830106,   45,    0
111474,19830107,    2,    0
111474,19830108,   20,    0
111474,19830109,   14,    0
111474,19830110,   12,    0
111474,19830111,    0,    0
111474,19830112,    0,    0
111474,19830113,   46,    0
111474,19830114,   86,    0
111474,19830115,   67,    0
111474,19830116,    3,    0
111474,19830117,    0,    0
111474,19830118,    9,    0
111474,19830119,    4,    0
111474,19830120,    0,    0
111474,19830121,    0,    0
111474,19830122,    0,    0
111474,19830123,    0,    0
111474,19830124,    0,    0
111474,19830125,    4,    0
111474,19830126,    1,    0
111474,19830127,    9,    0
111474,19830128,   18,    0
111474,19830129,   13,    0
111474,19830130,   67,    0
111474,19830131,  110,    0
111474,19830201,   83,    0
111474,19830202,    7,    0
111474,19830203,   12,    0
111474,19830204,    0,    0
111474,19830205,   81,    0
111474,19830206,   24,    0
111474,19830207,   26,    0
111474,19830208,    2,    0
111474,19830209,    1,    0
111474,19830210,    1,    0
111474,19830211,    0,    0
111474,19830212,    2,    0
111474,19830213,    0,    0
111474,19830214,    0,    0
111474,19830215,    0,    0
111474,19830216,    0,    0
111474,19830217,    0,    0
111474,19830218,    0,    0
111474,19830219,    0,    0
111474,19830220,    0,    0
111474,19830221,    0,    0
111474,19830222,    0,    0
111474,19830223,    0,    0
111474,19830224,    0,    0
111474,19830225,  100,    0
111474,19830226,   61,    0
111474,19830227,   52,    0
111474,19830228,   25,    0
111474,19830301,    3,    0
111474,19830302,    0,    0
111474,19830303,    0,    0
111474,19830304,    0,    0
111474,19830305,    0,    0
111474,19830306,    0,    0
111474,19830307,    0,    0
111474,19830308,    0,    0
111474,19830309,    0,    0
111474,19830310,    0,    0
111474,19830311,    0,    0
111474,19830312,    0,    0
111474,19830313,   14,    0
111474,19830314,  206,    0
111474,19830315,   14,    0
111474,19830316,    0,    0
111474,19830317,   21,    0
111474,19830318,   34,    0
111474,19830319,   25,    0
111474,19830320,    0,    0
111474,19830321,   24,    0
111474,19830322,   14,    0
111474,19830323,   78,    0
111474,19830324,   74,    0
111474,19830325,   45,    0
111474,19830326,   20,    0
111474,19830327,   82,    0
111474,19830328,    4,    0
111474,19830329,    0,    0
111474,19830330,   34,    0
111474,19830331,   24,    0
111474,19830401,    0,    0
111474,19830402,   37,    0
111474,19830403,   24,    0
111474,19830404,   32,    0
111474,19830405,  144,    0
111474,19830406,   79,    0
111474,19830407,   46,    0
111474,19830408,  158,    0
111474,19830409,  126,    0
111474,19830410,   38,    0
111474,19830411,   73,    0
111474,19830412,    2,    0
111474,19830413,    7,    0
111474,19830414,    4,    0
111474,19830415,    0,    0
111474,19830416,    0,    0
111474,19830417,   22,    0
111474,19830418,   58,    0
111474,19830419,   13,    0
111474,19830420,    3,    0
111474,19830421,   36,    0
111474,19830422,    0,    0
111474,19830423,    0,    0
111474,19830424,    0,    0
111474,19830425,   10,    0
111474,19830426,  109,    0
111474,19830427,   43,    0
111474,19830428,   41,    0
111474,19830429,    0,    0
111474,19830430,   13,    0
111474,19830501,   62,    0
111474,19830502,   23,    0
111474,19830503,   34,    0
111474,19830504,   47,    0
111474,19830505,    0,    0
111474,19830506,   20,    0
111474,19830507,  102,    0
111474,19830508,   24,    0
111474,19830509,   24,    0
111474,19830510,   57,    0
111474,19830511,   59,    0
111474,19830512,   75,    0
111474,19830513,    0,    0
111474,19830514,    0,    0
111474,19830515,   30,    0
111474,19830516,    6,    0
111474,19830517,   36,    0
111474,19830518,    3,    0
111474,19830519,   16,    0
111474,19830520,   78,    0
111474,19830521,  104,    0
111474,19830522,    0,    0
111474,19830523,  112,    0
111474,19830524,   60,    0
111474,19830525,  311,    0
111474,19830526,  171,    0
111474,19830527,   13,    0
111474,19830528,   59,    0
111474,19830529,    3,    0
111474,19830530,    0,    0
111474,19830531,    0,    0
111474,19830601,    2,    0
111474,19830602,    0,    0
111474,19830603,    0,    0
111474,19830604,    0,    0
111474,19830605,   41,    0
111474,19830606,    0,    0
111474,19830607,    0,    0
111474,19830608,    6,    0
111474,19830609,    0,    0
111474,19830610,    0,    0
111474,19830611,    0,    0
111474,19830612,   89,    0
111474,19830613,    9,    0
111474,19830614,    0,    0
111474,19830615,    0,    0
111474,19830616,    0,    0
111474,19830617,    4,    0
111474,19830618,    0,    0
111474,19830619,    0,    0
111474,19830620,    0,    0
111474,19830621,   20,    0
111474,19830622,  156,    0
111474,19830623,    0,    0
111474,19830624,    1,    0
111474,19830625,   79,    0
111474,19830626,    0,    0
111474,19830627,    0,    0
111474,19830628,    0,    0
111474,19830629,    0,    0
111474,19830630,  102,    0
111474,19830701,    1,    0
111474,19830702,    0,    0
111474,19830703,    0,    0
111474,19830704,    0,    0
111474,19830705,   13,    0
111474,19830706,    0,    0
111474,19830707,    2,    0
111474,19830708,    0,    0
111474,19830709,    0,    0
111474,19830710,    0,    0
111474,19830711,    0,    0
111474,19830712,    0,    0
111474,19830713,    0,    0
111474,19830714,    0,    0
111474,19830715,    0,    0
111474,19830716,    0,    0
111474,19830717,  133,    0
111474,19830718,    5,    0
111474,19830719,    0,    0
111474,19830720,    0,    0
111474,19830721,    0,    0
111474,19830722,    0,    0
111474,19830723,    3,    0
111474,19830724,    0,    0
111474,19830725,    0,    0
111474,19830726,    0,    0
111474,19830727,    0,    0
111474,19830728,    0,    0
111474,19830729,    0,    0
111474,19830730,    0,    0
111474,19830731,    0,    0
111474,19830801,    9,    0
111474,19830802,    7,    0
111474,19830803,    0,    0
111474,19830804,    0,    0
111474,19830805,    1,    0
111474,19830806,   44,    0
111474,19830807,    0,    0
111474,19830808,    0,    0
111474,19830809,    0,    0
111474,19830810,    0,    0
111474,19830811,    0,    0
111474,19830812,    0,    0
111474,19830813,    0,    0
111474,19830814,    0,    0
111474,19830815,    0,    0
111474,19830816,    0,    0
111474,19830817,    0,    0
111474,19830818,    0,    0
111474,19830819,    0,    0
111474,19830820,    0,    0
111474,19830821,    0,    0
111474,19830822,    0,    0
111474,19830823,   13,    0
111474,19830824,    0,    0
111474,19830825,    0,    0
111474,19830826,    0,    0
111474,19830827,    0,    0
111474,19830828,    0,    0
111474,19830829,    0,    0
111474,19830830,    0,    0
111474,19830831,    0,    0
111474,19830901,    6,    0
111474,19830902,   49,    0
111474,19830903,   36,    0
111474,19830904,    2,    0
111474,19830905,    0,    0
111474,19830906,    0,    0
111474,19830907,    0,    0
111474,19830908,   13,    0
111474,19830909,  191,    0
111474,19830910,   59,    0
111474,19830911,    8,    0
111474,19830912,    0,    0
111474,19830913,    1,    0
111474,19830914,   12,    0
111474,19830915,   48,    0
111474,19830916,   22,    0
111474,19830917,   31,    0
111474,19830918,    0,    0
111474,19830919,   60,    0
111474,19830920,    0,    0
111474,19830921,   85,    0
111474,19830922,    0,    0
111474,19830923,    0,    0
111474,19830924,    0,    0
111474,19830925,    0,    0
111474,19830926,    0,    0
111474,19830927,    0,    0
111474,19830928,    0,    0
111474,19830929,    0,    0
111474,19830930,    0,    0
111474,19831001,    2,    0
111474,19831002,   36,    0
111474,19831003,    0,    0
111474,19831004,    0,    0
111474,19831005,    0,    0
111474,19831006,    0,    0
111474,19831007,    7,    0
111474,19831008,   21,    0
111474,19831009,   37,    0
111474,19831010,   12,    0
111474,19831011,    9,    0
111474,19831012,    0,    0
111474,19831013,   27,    0
111474,19831014,   36,    0
111474,19831015,   33,    0
111474,19831016,   50,    0
111474,19831017,    3,    0
111474,19831018,   23,    0
111474,19831019,   18,    0
111474,19831020,    0,    0
111474,19831021,    0,    0
111474,19831022,    0,    0
111474,19831023,    0,    0
111474,19831024,    0,    0
111474,19831025,    0,    0
111474,19831026,    0,    0
111474,19831027,    0,    0
111474,19831028,   21,    0
111474,19831029,    0,    0
111474,19831030,    0,    0
111474,19831031,    0,    0
111474,19831101,    0,    0
111474,19831102,    0,    0
111474,19831103,    0,    0
111474,19831104,    0,    0
111474,19831105,    0,    0
111474,19831106,    0,    0
111474,19831107,    0,    0
111474,19831108,    2,    0
111474,19831109,    1,    0
111474,19831110,    1,    0
111474,19831111,    0,    0
111474,19831112,    0,    0
111474,19831113,    0,    0
111474,19831114,    0,    0
111474,19831115,    1,    0
111474,19831116,    0,    0
111474,19831117,    0,    0
111474,19831118,    0,    0
111474,19831119,    0,    0
111474,19831120,    0,    0
111474,19831121,    0,    0
111474,19831122,    0,    0
111474,19831123,    0,    0
111474,19831124,   15,    0
111474,19831125,  172,    0
111474,19831126,  181,    0
111474,19831127,  108,    0
111474,19831128,   49,    0
111474,19831129,    3,    0
111474,19831130,    0,    0
111474,19831201,    0,    0
111474,19831202,    0,    0
111474,19831203,    0,    0
111474,19831204,    0,    0
111474,19831205,    0,    0
111474,19831206,    2,    0
111474,19831207,    2,    0
111474,19831208,    8,    0
111474,19831209,   12,    0
111474,19831210,   10,    0
111474,19831211,    2,    0
111474,19831212,    0,    0
111474,19831213,    0,    0
111474,19831214,    0,    0
111474,19831215,    0,    0
111474,19831216,    0,    0
111474,19831217,   27,    0
111474,19831218,  170,    0
111474,19831219,    2,    0
111474,19831220,   83,    0
111474,19831221,    0,    0
111474,19831222,   36,    0
111474,19831223,  100,    0
111474,19831224,    4,    0
111474,19831225,   77,    0
111474,19831226,   39,    0
111474,19831227,    0,    0
111474,19831228,    0,    0
111474,19831229,    0,    0
111474,19831230,    0,    0
111474,19831231,    0,    0
111474,19840101,   36,    0
111474,19840102,   88,    0
111474,19840103,  134,    0
111474,19840104,   10,    0
111474,19840105,   48,    0
111474,19840106,    2,    0
111474,19840107,   28,    0
111474,19840108,    8,    0
111474,19840109,    7,    0
111474,19840110,    0,    0
111474,19840111,   26,    0
111474,19840112,   12,    0
111474,19840113,  122,    0
111474,19840114,  128,    0
111474,19840115,   33,    0
111474,19840116,  121,    0
111474,19840117,   45,    0
111474,19840118,    1,    0
111474,19840119,    1,    0
111474,19840120,    0,    0
111474,19840121,    0,    0
111474,19840122,   61,    0
111474,19840123,   57,    0
111474,19840124,   50,    0
111474,19840125,    0,    0
111474,19840126,   45,    0
111474,19840127,    0,    0
111474,19840128,    2,    0
111474,19840129,   44,    0
111474,19840130,   32,    0
111474,19840131,   76,    0
111474,19840201,   37,    0
111474,19840202,   13,    0
111474,19840203,  163,    0
111474,19840204,    4,    0
111474,19840205,   40,    0
111474,19840206,  203,    0
111474,19840207,   45,    0
111474,19840208,  104,    0
111474,19840209,    1,    0
111474,19840210,    0,    0
111474,19840211,    7,    0
111474,19840212,    0,    0
111474,19840213,    0,    0
111474,19840214,    0,    0
111474,19840215,    0,    0
111474,19840216,    0,    0
111474,19840217,    0,    0
111474,19840218,    0,    0
111474,19840219,    0,    0
111474,19840220,    1,    0
111474,19840221,   27,    0
111474,19840222,   13,    0
111474,19840223,    0,    0
111474,19840224,    0,    0
111474,19840225,    7,    0
111474,19840226,   96,    0
111474,19840227,  103,    0
111474,19840228,    1,    0
111474,19840229,    0,    0
111474,19840301,    5,    0
111474,19840302,   86,    0
111474,19840303,   30,    0
111474,19840304,    0,    0
111474,19840305,    0,    0
111474,19840306,    0,    0
111474,19840307,    0,    0
111474,19840308,    0,    0
111474,19840309,    0,    0
111474,19840310,    0,    0
111474,19840311,    0,    0
111474,19840312,    0,    0
111474,19840313,    0,    0
111474,19840314,    0,    0
111474,19840315,    0,    0
111474,19840316,    0,    0
111474,19840317,    0,    0
111474,19840318,    0,    0
111474,19840319,    0,    0
111474,19840320,    0,    0
111474,19840321,    0,    0
111474,19840322,    0,    0
111474,19840323,    0,    0
111474,19840324,   30,    0
111474,19840325,    1,    0
111474,19840326,   30,    0
111474,19840327,   93,    0
111474,19840328,   45,    0
111474,19840329,   16,    0
111474,19840330,    0,    0
111474,19840331,   28,    0
111474,19840401,  174,    0
111474,19840402,    4,    0
111474,19840403,    9,    0
