EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111473 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
111473,19851211,10290,    0
111473,19851212,10360,    0
111473,19851213,10332,    0
111473,19851214,10302,    0
111473,19851215,10294,    0
111473,19851216,10286,    0
111473,19851217,10246,    0
111473,19851218,10208,    0
111473,19851219,10237,    0
111473,19851220,10234,    0
111473,19851221,10218,    0
111473,19851222,10164,    0
111473,19851223,10154,    0
111473,19851224,10098,    0
111473,19851225,10009,    0
111473,19851226, 9989,    0
111473,19851227,10037,    0
111473,19851228,10030,    0
111473,19851229,10062,    0
111473,19851230,10172,    0
111473,19851231,10114,    0
111473,19860101,10050,    0
111473,19860102, 9923,    0
111473,19860103, 9974,    0
111473,19860104,10138,    0
111473,19860105,10022,    0
111473,19860106,10034,    0
111473,19860107,10133,    0
111473,19860108,10110,    0
111473,19860109,10214,    0
111473,19860110,10265,    0
111473,19860111,10159,    0
111473,19860112,10163,    0
111473,19860113,10148,    0
111473,19860114,10056,    0
111473,19860115,10046,    0
111473,19860116,10160,    0
111473,19860117,10236,    0
111473,19860118,10201,    0
111473,19860119,10102,    0
111473,19860120,10200,    0
111473,19860121,10152,    0
111473,19860122,10078,    0
111473,19860123, 9901,    0
111473,19860124, 9976,    0
111473,19860125,10170,    0
111473,19860126,10241,    0
111473,19860127,10182,    0
111473,19860128,10117,    0
111473,19860129,10026,    0
111473,19860130, 9984,    0
111473,19860131, 9972,    0
111473,19860201, 9949,    0
111473,19860202,10041,    0
111473,19860203,10094,    0
111473,19860204,10137,    0
111473,19860205,10098,    0
111473,19860206,-9999,    9
111473,19860207,10175,    0
111473,19860208,10158,    0
111473,19860209,10214,    0
111473,19860210,10238,    0
111473,19860211,10295,    0
111473,19860212,10318,    0
111473,19860213,10237,    0
111473,19860214,10125,    0
111473,19860215,10100,    0
111473,19860216,10083,    0
111473,19860217, 9995,    0
111473,19860218,10025,    0
111473,19860219,10105,    0
111473,19860220,10162,    0
111473,19860221,10114,    0
111473,19860222,10143,    0
111473,19860223,10116,    0
111473,19860224,10164,    0
111473,19860225,10224,    0
111473,19860226,10296,    0
111473,19860227,10276,    0
111473,19860228,10211,    0
111473,19860301,10112,    0
111473,19860302,10124,    0
111473,19860303,10156,    0
111473,19860304,10153,    0
111473,19860305,10092,    0
111473,19860306,10085,    0
111473,19860307,10212,    0
111473,19860308,10243,    0
111473,19860309,10204,    0
111473,19860310,10214,    0
111473,19860311,10217,    0
111473,19860312,10193,    0
111473,19860313,10178,    0
111473,19860314,10277,    0
111473,19860315,10284,    0
111473,19860316,10206,    0
111473,19860317,10222,    0
111473,19860318,10191,    0
111473,19860319,10191,    0
111473,19860320,10206,    0
111473,19860321,10248,    0
111473,19860322,10255,    0
111473,19860323,10093,    0
111473,19860324, 9917,    0
111473,19860325, 9971,    0
111473,19860326,10073,    0
111473,19860327,10109,    0
111473,19860328,10127,    0
111473,19860329,10104,    0
111473,19860330,10074,    0
111473,19860331,10012,    0
111473,19860401,10152,    0
111473,19860402,10143,    0
111473,19860403,10080,    0
111473,19860404,10170,    0
111473,19860405,10202,    0
111473,19860406,10171,    0
111473,19860407,10090,    0
111473,19860408,10112,    0
111473,19860409,10040,    0
111473,19860410,10090,    0
111473,19860411,10200,    0
111473,19860412,10146,    0
111473,19860413,10103,    0
111473,19860414,10030,    0
111473,19860415,10000,    0
111473,19860416,10028,    0
111473,19860417,10038,    0
111473,19860418,10042,    0
111473,19860419,10076,    0
111473,19860420,10091,    0
111473,19860421,10031,    0
111473,19860422,10062,    0
111473,19860423,10101,    0
111473,19860424,10139,    0
111473,19860425,10156,    0
111473,19860426,10077,    0
111473,19860427,10090,    0
111473,19860428,10129,    0
111473,19860429,10163,    0
111473,19860430,10246,    0
111473,19860501,10218,    0
111473,19860502,10121,    0
111473,19860503,10096,    0
111473,19860504,10113,    0
111473,19860505,10087,    0
111473,19860506,10090,    0
111473,19860507,10128,    0
111473,19860508,10190,    0
111473,19860509,10230,    0
111473,19860510,10208,    0
111473,19860511,10181,    0
111473,19860512,10159,    0
111473,19860513,10131,    0
111473,19860514,10144,    0
111473,19860515,10130,    0
111473,19860516,10176,    0
111473,19860517,10202,    0
111473,19860518,10209,    0
111473,19860519,10232,    0
111473,19860520,10152,    0
111473,19860521,10138,    0
111473,19860522,10217,    0
111473,19860523,10195,    0
111473,19860524,10237,    0
111473,19860525,10266,    0
111473,19860526,10198,    0
111473,19860527,10169,    0
111473,19860528,10188,    0
111473,19860529,10200,    0
111473,19860530,10238,    0
111473,19860531,10216,    0
111473,19860601,10170,    0
111473,19860602,10160,    0
111473,19860603,10141,    0
111473,19860604,10076,    0
111473,19860605,10073,    0
111473,19860606,10068,    0
111473,19860607,10086,    0
111473,19860608,10178,    0
111473,19860609,10210,    0
111473,19860610,10153,    0
111473,19860611,10179,    0
111473,19860612,10240,    0
111473,19860613,10272,    0
111473,19860614,10237,    0
111473,19860615,10174,    0
111473,19860616,10137,    0
111473,19860617,10135,    0
111473,19860618,10175,    0
111473,19860619,10155,    0
111473,19860620,10138,    0
111473,19860621,10139,    0
111473,19860622,10126,    0
111473,19860623,10101,    0
111473,19860624,10182,    0
111473,19860625,10219,    0
111473,19860626,10233,    0
111473,19860627,10220,    0
111473,19860628,10210,    0
111473,19860629,10179,    0
111473,19860630,10181,    0
111473,19860701,10210,    0
111473,19860702,10188,    0
111473,19860703,10172,    0
111473,19860704,10203,    0
111473,19860705,10135,    0
111473,19860706,10065,    0
111473,19860707,10153,    0
111473,19860708,10183,    0
111473,19860709,10188,    0
111473,19860710,10188,    0
111473,19860711,10207,    0
111473,19860712,10198,    0
111473,19860713,10215,    0
111473,19860714,10232,    0
111473,19860715,10237,    0
111473,19860716,10223,    0
111473,19860717,10186,    0
111473,19860718,10227,    0
111473,19860719,10242,    0
111473,19860720,10213,    0
111473,19860721,10167,    0
111473,19860722,10119,    0
111473,19860723,10070,    0
111473,19860724,10151,    0
111473,19860725,10162,    0
111473,19860726,10159,    0
111473,19860727,10198,    0
111473,19860728,10199,    0
111473,19860729,10158,    0
111473,19860730,10152,    0
111473,19860731,10106,    0
111473,19860801,10187,    0
111473,19860802,10186,    0
111473,19860803,10128,    0
111473,19860804,10143,    0
111473,19860805,10232,    0
111473,19860806,10204,    0
111473,19860807,10154,    0
111473,19860808,10170,    0
111473,19860809,10172,    0
111473,19860810,10177,    0
111473,19860811,10156,    0
111473,19860812,10143,    0
111473,19860813,10154,    0
111473,19860814,10161,    0
111473,19860815,10140,    0
111473,19860816,10150,    0
111473,19860817,10123,    0
111473,19860818,10074,    0
111473,19860819,10103,    0
111473,19860820,10209,    0
111473,19860821,10188,    0
111473,19860822,10082,    0
111473,19860823,10067,    0
111473,19860824,10110,    0
111473,19860825,10171,    0
111473,19860826,10021,    0
111473,19860827,10069,    0
111473,19860828,10104,    0
111473,19860829,10160,    0
111473,19860830,10212,    0
111473,19860831,10235,    0
111473,19860901,10247,    0
111473,19860902,10196,    0
111473,19860903,10144,    0
111473,19860904,10275,    0
111473,19860905,10262,    0
111473,19860906,10197,    0
111473,19860907,10192,    0
111473,19860908,10181,    0
111473,19860909,10192,    0
111473,19860910,10188,    0
111473,19860911,10171,    0
111473,19860912,10129,    0
111473,19860913,10139,    0
111473,19860914,10105,    0
111473,19860915,10071,    0
111473,19860916,10137,    0
111473,19860917,10151,    0
111473,19860918,10274,    0
111473,19860919,10347,    0
111473,19860920,10314,    0
111473,19860921,10278,    0
111473,19860922,10247,    0
111473,19860923,10226,    0
111473,19860924,10192,    0
111473,19860925,10197,    0
111473,19860926,10201,    0
111473,19860927,10240,    0
111473,19860928,10307,    0
111473,19860929,10332,    0
111473,19860930,10307,    0
111473,19861001,10238,    0
111473,19861002,10234,    0
111473,19861003,10241,    0
111473,19861004,10243,    0
111473,19861005,10241,    0
111473,19861006,10262,    0
111473,19861007,10264,    0
111473,19861008,10246,    0
111473,19861009,10217,    0
111473,19861010,10186,    0
111473,19861011,10236,    0
111473,19861012,10257,    0
111473,19861013,10233,    0
111473,19861014,10211,    0
111473,19861015,10216,    0
111473,19861016,10246,    0
111473,19861017,10243,    0
111473,19861018,10143,    0
111473,19861019,10039,    0
111473,19861020,10003,    0
111473,19861021,10099,    0
111473,19861022, 9972,    0
111473,19861023,10050,    0
111473,19861024,10152,    0
111473,19861025,10055,    0
111473,19861026,10204,    0
111473,19861027,10296,    0
111473,19861028,10242,    0
111473,19861029,10228,    0
111473,19861030,10246,    0
111473,19861031,10197,    0
111473,19861101,10098,    0
111473,19861102,10196,    0
111473,19861103,10312,    0
111473,19861104,10317,    0
111473,19861105,10291,    0
111473,19861106,10302,    0
111473,19861107,10286,    0
111473,19861108,10178,    0
111473,19861109,10239,    0
111473,19861110,10205,    0
111473,19861111,10205,    0
111473,19861112,10244,    0
111473,19861113,10177,    0
111473,19861114,10122,    0
111473,19861115,10158,    0
111473,19861116,10232,    0
111473,19861117,10226,    0
111473,19861118,10251,    0
111473,19861119,10174,    0
111473,19861120,10156,    0
111473,19861121,10123,    0
111473,19861122,10030,    0
111473,19861123,10025,    0
111473,19861124,10158,    0
111473,19861125,10224,    0
111473,19861126,10228,    0
111473,19861127,10377,    0
111473,19861128,10380,    0
111473,19861129,10329,    0
111473,19861130,10338,    0
111473,19861201,10301,    0
111473,19861202,10315,    0
111473,19861203,10314,    0
111473,19861204,10320,    0
111473,19861205,10271,    0
111473,19861206,10197,    0
111473,19861207,10204,    0
111473,19861208,10162,    0
111473,19861209,10196,    0
111473,19861210,10322,    0
111473,19861211,10322,    0
111473,19861212,10272,    0
111473,19861213,10134,    0
111473,19861214,10151,    0
111473,19861215,10145,    0
111473,19861216,10105,    0
111473,19861217,10181,    0
111473,19861218,10063,    0
111473,19861219,10026,    0
111473,19861220,10108,    0
111473,19861221,10099,    0
111473,19861222,10158,    0
111473,19861223,10215,    0
111473,19861224,10316,    0
111473,19861225,10240,    0
111473,19861226,10126,    0
111473,19861227,10175,    0
111473,19861228,10194,    0
111473,19861229,10166,    0
111473,19861230,10124,    0
111473,19861231,10095,    0
111473,19870101,10092,    0
111473,19870102,10060,    0
111473,19870103,10223,    0
111473,19870104,10270,    0
111473,19870105,10124,    0
111473,19870106,10091,    0
111473,19870107,10237,    0
111473,19870108,10282,    0
111473,19870109,10161,    0
111473,19870110,10082,    0
111473,19870111,10204,    0
111473,19870112,10213,    0
111473,19870113,10114,    0
111473,19870114,10054,    0
111473,19870115,10083,    0
111473,19870116,10235,    0
111473,19870117,10343,    0
111473,19870118,10322,    0
111473,19870119,10310,    0
111473,19870120,10346,    0
111473,19870121,10372,    0
111473,19870122,10370,    0
111473,19870123,10336,    0
111473,19870124,10344,    0
111473,19870125,10312,    0
111473,19870126,10165,    0
111473,19870127,10111,    0
111473,19870128,10084,    0
111473,19870129,10154,    0
111473,19870130,10217,    0
111473,19870131,10234,    0
111473,19870201,10248,    0
111473,19870202,10185,    0
111473,19870203,10203,    0
111473,19870204,10263,    0
111473,19870205,10263,    0
111473,19870206,10223,    0
111473,19870207,10218,    0
111473,19870208,10239,    0
111473,19870209,10154,    0
111473,19870210,10043,    0
111473,19870211, 9984,    0
111473,19870212, 9983,    0
111473,19870213,10070,    0
111473,19870214,10055,    0
111473,19870215,10073,    0
111473,19870216,10104,    0
111473,19870217,10128,    0
111473,19870218,10121,    0
111473,19870219,10140,    0
111473,19870220,10113,    0
111473,19870221,10115,    0
111473,19870222,10190,    0
111473,19870223,10247,    0
111473,19870224,10220,    0
111473,19870225,10174,    0
111473,19870226,10214,    0
111473,19870227,10156,    0
111473,19870228,10170,    0
111473,19870301,10215,    0
111473,19870302,10058,    0
111473,19870303,10229,    0
111473,19870304,10244,    0
111473,19870305,10285,    0
111473,19870306,10322,    0
111473,19870307,10280,    0
111473,19870308,10234,    0
111473,19870309,10250,    0
111473,19870310,10276,    0
111473,19870311,10283,    0
111473,19870312,10291,    0
111473,19870313,10226,    0
111473,19870314,10245,    0
111473,19870315,10217,    0
111473,19870316,10157,    0
111473,19870317,10126,    0
111473,19870318,10017,    0
111473,19870319, 9995,    0
111473,19870320,10066,    0
111473,19870321,10091,    0
111473,19870322,10140,    0
111473,19870323,10146,    0
111473,19870324,10086,    0
111473,19870325,10054,    0
111473,19870326,10151,    0
111473,19870327,10047,    0
111473,19870328, 9978,    0
111473,19870329,10106,    0
111473,19870330,10266,    0
111473,19870331,10264,    0
111473,19870401,10155,    0
111473,19870402,10006,    0
111473,19870403, 9972,    0
111473,19870404, 9977,    0
111473,19870405,10073,    0
111473,19870406,10133,    0
111473,19870407,10111,    0
111473,19870408,10089,    0
111473,19870409,10069,    0
111473,19870410,10119,    0
111473,19870411,10126,    0
111473,19870412,10147,    0
111473,19870413,10266,    0
111473,19870414,10308,    0
111473,19870415,10304,    0
111473,19870416,10282,    0
111473,19870417,10254,    0
111473,19870418,10217,    0
111473,19870419,10192,    0
111473,19870420,10176,    0
111473,19870421,10233,    0
111473,19870422,10273,    0
111473,19870423,10258,    0
111473,19870424,10202,    0
111473,19870425,10170,    0
111473,19870426,10198,    0
111473,19870427,10246,    0
111473,19870428,10254,    0
111473,19870429,10219,    0
111473,19870430,10193,    0
111473,19870501,10177,    0
111473,19870502,10126,    0
111473,19870503,10129,    0
111473,19870504,10165,    0
111473,19870505,10212,    0
111473,19870506,10242,    0
111473,19870507,10258,    0
111473,19870508,10240,    0
111473,19870509,10174,    0
111473,19870510,10094,    0
111473,19870511,10136,    0
111473,19870512,10017,    0
111473,19870513,10074,    0
111473,19870514,10091,    0
111473,19870515,10041,    0
111473,19870516,10131,    0
111473,19870517,10155,    0
111473,19870518,10110,    0
111473,19870519,10164,    0
111473,19870520,10213,    0
111473,19870521,10170,    0
111473,19870522,10163,    0
111473,19870523,10172,    0
111473,19870524,10151,    0
111473,19870525,10182,    0
111473,19870526,10153,    0
111473,19870527,10124,    0
111473,19870528,10175,    0
111473,19870529,10208,    0
111473,19870530,10237,    0
111473,19870531,10182,    0
111473,19870601,10211,    0
111473,19870602,10187,    0
111473,19870603,10104,    0
111473,19870604,10072,    0
111473,19870605,10120,    0
111473,19870606,10128,    0
111473,19870607,10094,    0
111473,19870608,10056,    0
111473,19870609,10072,    0
111473,19870610,10113,    0
111473,19870611,10157,    0
111473,19870612,10180,    0
111473,19870613,10111,    0
111473,19870614,10126,    0
111473,19870615,10065,    0
111473,19870616,10147,    0
111473,19870617,10170,    0
111473,19870618,10136,    0
111473,19870619,10048,    0
111473,19870620,10068,    0
111473,19870621,10185,    0
111473,19870622,10216,    0
111473,19870623,10205,    0
111473,19870624,10181,    0
111473,19870625,10190,    0
111473,19870626,10143,    0
111473,19870627,10198,    0
111473,19870628,10233,    0
111473,19870629,10229,    0
111473,19870630,10188,    0
111473,19870701,10188,    0
111473,19870702,10220,    0
111473,19870703,10212,    0
111473,19870704,10219,    0
111473,19870705,10220,    0
111473,19870706,10181,    0
111473,19870707,10159,    0
111473,19870708,10160,    0
111473,19870709,10204,    0
111473,19870710,10230,    0
111473,19870711,10165,    0
111473,19870712,10152,    0
111473,19870713,10192,    0
111473,19870714,10158,    0
111473,19870715,10122,    0
111473,19870716,10063,    0
111473,19870717, 9987,    0
111473,19870718,10056,    0
111473,19870719,10095,    0
111473,19870720,10084,    0
111473,19870721,10113,    0
111473,19870722,10162,    0
111473,19870723,10173,    0
111473,19870724,10176,    0
111473,19870725,10160,    0
111473,19870726,10192,    0
111473,19870727,10137,    0
111473,19870728,10170,    0
111473,19870729,10133,    0
111473,19870730,10120,    0
111473,19870731,10172,    0
111473,19870801,10141,    0
111473,19870802,10123,    0
111473,19870803,10122,    0
111473,19870804,10162,    0
111473,19870805,10199,    0
111473,19870806,10163,    0
111473,19870807,10125,    0
111473,19870808,10158,    0
111473,19870809,10148,    0
111473,19870810,10184,    0
111473,19870811,10193,    0
111473,19870812,10170,    0
111473,19870813,10161,    0
111473,19870814,10132,    0
111473,19870815,10184,    0
111473,19870816,10200,    0
111473,19870817,10138,    0
111473,19870818,10142,    0
111473,19870819,10202,    0
111473,19870820,10210,    0
111473,19870821,10163,    0
111473,19870822,10100,    0
111473,19870823,10099,    0
111473,19870824,10068,    0
111473,19870825,10055,    0
111473,19870826,10090,    0
111473,19870827,10137,    0
111473,19870828,10231,    0
111473,19870829,10239,    0
111473,19870830,10208,    0
111473,19870831,10183,    0
111473,19870901,10142,    0
111473,19870902,10174,    0
111473,19870903,10161,    0
111473,19870904,10160,    0
111473,19870905,10143,    0
111473,19870906,10198,    0
111473,19870907,10176,    0
111473,19870908,10202,    0
111473,19870909,10200,    0
111473,19870910,10176,    0
111473,19870911,10190,    0
111473,19870912,10142,    0
111473,19870913,10158,    0
111473,19870914,10176,    0
111473,19870915,10248,    0
111473,19870916,10231,    0
111473,19870917,10212,    0
111473,19870918,10220,    0
111473,19870919,10202,    0
111473,19870920,10149,    0
111473,19870921,10144,    0
111473,19870922,10149,    0
111473,19870923,10108,    0
111473,19870924,10085,    0
111473,19870925,10087,    0
111473,19870926,10081,    0
111473,19870927,10198,    0
111473,19870928,10256,    0
111473,19870929,10263,    0
111473,19870930,10248,    0
111473,19871001,10249,    0
111473,19871002,10259,    0
111473,19871003,10239,    0
111473,19871004,10176,    0
111473,19871005,10092,    0
111473,19871006,10030,    0
111473,19871007,10075,    0
111473,19871008, 9989,    0
111473,19871009,10118,    0
111473,19871010,10004,    0
111473,19871011,10055,    0
111473,19871012,10063,    0
111473,19871013,10064,    0
111473,19871014,10062,    0
111473,19871015, 9949,    0
111473,19871016,10038,    0
111473,19871017,10205,    0
111473,19871018,10234,    0
111473,19871019,10182,    0
111473,19871020,10152,    0
111473,19871021,10148,    0
111473,19871022,10202,    0
111473,19871023,10183,    0
111473,19871024,10227,    0
111473,19871025,10284,    0
111473,19871026,10251,    0
111473,19871027,10182,    0
111473,19871028,10172,    0
111473,19871029,10175,    0
111473,19871030,10181,    0
111473,19871031,10191,    0
111473,19871101,10197,    0
111473,19871102,10253,    0
111473,19871103,10311,    0
111473,19871104,10351,    0
111473,19871105,10365,    0
111473,19871106,10342,    0
111473,19871107,10270,    0
111473,19871108,10190,    0
111473,19871109,10126,    0
111473,19871110,10109,    0
111473,19871111,10123,    0
111473,19871112, 9990,    0
111473,19871113, 9956,    0
111473,19871114,10072,    0
111473,19871115,10148,    0
111473,19871116,10118,    0
111473,19871117,10259,    0
111473,19871118,10339,    0
111473,19871119,10262,    0
111473,19871120,10173,    0
111473,19871121,10182,    0
111473,19871122,10072,    0
111473,19871123, 9966,    0
111473,19871124, 9967,    0
111473,19871125, 9950,    0
111473,19871126,10038,    0
111473,19871127,10131,    0
111473,19871128,10209,    0
111473,19871129,10257,    0
111473,19871130,10292,    0
111473,19871201,10302,    0
111473,19871202,10311,    0
111473,19871203,10278,    0
111473,19871204,10202,    0
111473,19871205,10131,    0
111473,19871206,10084,    0
111473,19871207,10189,    0
111473,19871208,10240,    0
111473,19871209,10225,    0
111473,19871210,10225,    0
111473,19871211,10182,    0
111473,19871212,10190,    0
111473,19871213,10154,    0
111473,19871214,10086,    0
111473,19871215,10107,    0
111473,19871216,10083,    0
111473,19871217,10135,    0
111473,19871218,10126,    0
111473,19871219,10205,    0
111473,19871220,10270,    0
111473,19871221,10301,    0
111473,19871222,10328,    0
111473,19871223,10306,    0
111473,19871224,10262,    0
111473,19871225,10240,    0
111473,19871226,10313,    0
111473,19871227,10314,    0
111473,19871228,10321,    0
111473,19871229,10310,    0
111473,19871230,10252,    0
111473,19871231,10118,    0
111473,19880101,10107,    0
111473,19880102,10000,    0
111473,19880103, 9967,    0
111473,19880104,10006,    0
111473,19880105,10053,    0
111473,19880106,10035,    0
111473,19880107,10131,    0
111473,19880108,10277,    0
111473,19880109,10286,    0
111473,19880110,10243,    0
111473,19880111,10226,    0
111473,19880112,10231,    0
111473,19880113,10142,    0
111473,19880114,10153,    0
111473,19880115,10177,    0
111473,19880116,10231,    0
111473,19880117,10248,    0
111473,19880118,10230,    0
111473,19880119,10154,    0
111473,19880120,10107,    0
111473,19880121,10125,    0
111473,19880122,10030,    0
111473,19880123,10150,    0
111473,19880124,10018,    0
111473,19880125, 9922,    0
111473,19880126, 9986,    0
111473,19880127,10112,    0
111473,19880128,10026,    0
111473,19880129, 9868,    0
111473,19880130, 9907,    0
111473,19880131,10063,    0
111473,19880201,10018,    0
111473,19880202,10013,    0
111473,19880203,10083,    0
111473,19880204,10044,    0
111473,19880205,10023,    0
111473,19880206,10001,    0
111473,19880207,10107,    0
111473,19880208,10017,    0
111473,19880209,10023,    0
111473,19880210,10041,    0
111473,19880211,10046,    0
111473,19880212,10090,    0
111473,19880213,10278,    0
111473,19880214,10303,    0
111473,19880215,10277,    0
111473,19880216,10240,    0
111473,19880217,10246,    0
111473,19880218,10244,    0
111473,19880219,10242,    0
111473,19880220,10281,    0
111473,19880221,10322,    0
111473,19880222,10289,    0
111473,19880223,10134,    0
111473,19880224,10070,    0
111473,19880225,10120,    0
111473,19880226,10169,    0
111473,19880227,10213,    0
111473,19880228,10133,    0
111473,19880229,10002,    0
111473,19880301,10006,    0
111473,19880302,10140,    0
111473,19880303,10111,    0
111473,19880304,10037,    0
111473,19880305,10098,    0
111473,19880306,10124,    0
111473,19880307,10116,    0
111473,19880308,10227,    0
111473,19880309,10287,    0
111473,19880310,10270,    0
111473,19880311,10244,    0
111473,19880312,10148,    0
111473,19880313,10114,    0
111473,19880314,10076,    0
111473,19880315,10057,    0
111473,19880316, 9917,    0
111473,19880317,10059,    0
111473,19880318,10140,    0
111473,19880319,10189,    0
111473,19880320,10132,    0
111473,19880321,10090,    0
111473,19880322,10145,    0
111473,19880323,10129,    0
111473,19880324,10148,    0
111473,19880325,10051,    0
111473,19880326,10100,    0
111473,19880327,10152,    0
111473,19880328,10208,    0
111473,19880329,10109,    0
111473,19880330,10014,    0
111473,19880331,10074,    0
111473,19880401,10145,    0
111473,19880402,10173,    0
111473,19880403,10194,    0
111473,19880404,10186,    0
111473,19880405,10191,    0
111473,19880406,10153,    0
111473,19880407,10104,    0
111473,19880408,10119,    0
111473,19880409,10168,    0
111473,19880410,10225,    0
111473,19880411,10196,    0
111473,19880412,10117,    0
111473,19880413,10199,    0
111473,19880414,10258,    0
111473,19880415,10168,    0
111473,19880416,10090,    0
111473,19880417,10093,    0
111473,19880418,10127,    0
111473,19880419,10078,    0
111473,19880420,10122,    0
111473,19880421,10182,    0
111473,19880422,10176,    0
111473,19880423,10180,    0
111473,19880424,10164,    0
111473,19880425,10139,    0
111473,19880426,10159,    0
111473,19880427,10158,    0
111473,19880428,10143,    0
111473,19880429,10119,    0
111473,19880430,10098,    0
111473,19880501,10050,    0
111473,19880502,10050,    0
111473,19880503,10062,    0
111473,19880504,10091,    0
111473,19880505,10138,    0
111473,19880506,10208,    0
111473,19880507,10181,    0
111473,19880508,10149,    0
111473,19880509,10165,    0
111473,19880510,10140,    0
111473,19880511,10114,    0
111473,19880512,10066,    0
111473,19880513,10066,    0
111473,19880514,10088,    0
111473,19880515,10090,    0
111473,19880516,10094,    0
111473,19880517,10075,    0
111473,19880518,10099,    0
111473,19880519,10120,    0
111473,19880520,10222,    0
111473,19880521,10286,    0
111473,19880522,10243,    0
111473,19880523,10159,    0
111473,19880524,10167,    0
111473,19880525,10153,    0
111473,19880526,10105,    0
111473,19880527,10078,    0
111473,19880528,10064,    0
111473,19880529,10063,    0
111473,19880530,10077,    0
111473,19880531,10117,    0
111473,19880601,10139,    0
111473,19880602,10177,    0
111473,19880603,10119,    0
111473,19880604,10095,    0
111473,19880605,10158,    0
111473,19880606,10166,    0
111473,19880607,10148,    0
111473,19880608,10161,    0
111473,19880609,10160,    0
111473,19880610,10141,    0
111473,19880611,10099,    0
111473,19880612,10118,    0
111473,19880613,10144,    0
111473,19880614,10136,    0
111473,19880615,10143,    0
111473,19880616,10136,    0
111473,19880617,10134,    0
111473,19880618,10162,    0
111473,19880619,10205,    0
111473,19880620,10218,    0
111473,19880621,10196,    0
111473,19880622,10209,    0
111473,19880623,10240,    0
111473,19880624,10199,    0
111473,19880625,10164,    0
111473,19880626,10138,    0
111473,19880627,10118,    0
111473,19880628,10095,    0
111473,19880629,10102,    0
111473,19880630,10109,    0
111473,19880701,10029,    0
111473,19880702,10025,    0
111473,19880703, 9997,    0
111473,19880704,10046,    0
111473,19880705,10051,    0
111473,19880706,10156,    0
111473,19880707,10194,    0
111473,19880708,10179,    0
111473,19880709,10202,    0
111473,19880710,10212,    0
111473,19880711,10174,    0
111473,19880712,10196,    0
111473,19880713,10116,    0
111473,19880714,10117,    0
111473,19880715,10161,    0
111473,19880716,10169,    0
111473,19880717,10148,    0
111473,19880718,10173,    0
111473,19880719,10176,    0
111473,19880720,10173,    0
111473,19880721,10175,    0
111473,19880722,10155,    0
111473,19880723,10121,    0
111473,19880724,10150,    0
111473,19880725,10214,    0
111473,19880726,10185,    0
111473,19880727,10216,    0
111473,19880728,10183,    0
111473,19880729,10134,    0
111473,19880730,10211,    0
111473,19880731,10215,    0
111473,19880801,10176,    0
111473,19880802,10138,    0
111473,19880803,10147,    0
111473,19880804,10181,    0
111473,19880805,10199,    0
111473,19880806,10208,    0
111473,19880807,10175,    0
111473,19880808,10138,    0
111473,19880809,10147,    0
111473,19880810,10127,    0
111473,19880811,10126,    0
111473,19880812,10129,    0
111473,19880813,10171,    0
111473,19880814,10146,    0
111473,19880815,10152,    0
111473,19880816,10180,    0
111473,19880817,10209,    0
111473,19880818,10170,    0
111473,19880819,10092,    0
111473,19880820,10072,    0
111473,19880821,10111,    0
111473,19880822,10170,    0
111473,19880823,10180,    0
111473,19880824,10096,    0
111473,19880825,10068,    0
111473,19880826,10134,    0
111473,19880827,10152,    0
111473,19880828,10084,    0
111473,19880829,10110,    0
111473,19880830,10171,    0
111473,19880831,10143,    0
111473,19880901,10041,    0
111473,19880902,10006,    0
111473,19880903,10059,    0
111473,19880904,10160,    0
111473,19880905,10200,    0
111473,19880906,10256,    0
111473,19880907,10272,    0
111473,19880908,10225,    0
111473,19880909,10178,    0
111473,19880910,10221,    0
111473,19880911,10218,    0
111473,19880912,10166,    0
111473,19880913,10117,    0
111473,19880914,10144,    0
111473,19880915,10228,    0
111473,19880916,10230,    0
111473,19880917,10235,    0
111473,19880918,10278,    0
111473,19880919,10313,    0
111473,19880920,10269,    0
111473,19880921,10187,    0
111473,19880922,10122,    0
111473,19880923,10076,    0
111473,19880924,10151,    0
111473,19880925,10208,    0
111473,19880926,10238,    0
111473,19880927,10210,    0
111473,19880928,10127,    0
111473,19880929,10171,    0
111473,19880930,10264,    0
111473,19881001,10307,    0
111473,19881002,10276,    0
111473,19881003,10220,    0
111473,19881004,10172,    0
111473,19881005,10085,    0
111473,19881006,10034,    0
111473,19881007, 9999,    0
111473,19881008,10101,    0
111473,19881009,10041,    0
111473,19881010,10133,    0
111473,19881011,10119,    0
111473,19881012,10092,    0
111473,19881013,10143,    0
111473,19881014,10163,    0
111473,19881015,10240,    0
111473,19881016,10236,    0
