EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111472 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
111472,19780316,   85,    0
111472,19780317,   81,    0
111472,19780318,   75,    0
111472,19780319,   76,    0
111472,19780320,   85,    0
111472,19780321,   82,    0
111472,19780322,   83,    0
111472,19780323,   88,    0
111472,19780324,   89,    0
111472,19780325,   94,    0
111472,19780326,   79,    0
111472,19780327,   95,    0
111472,19780328,   76,    0
111472,19780329,   78,    0
111472,19780330,   87,    0
111472,19780331,   88,    0
111472,19780401,   81,    0
111472,19780402,   77,    0
111472,19780403,   77,    0
111472,19780404,   84,    0
111472,19780405,   81,    0
111472,19780406,   58,    0
111472,19780407,   49,    0
111472,19780408,   64,    0
111472,19780409,   61,    0
111472,19780410,   80,    0
111472,19780411,   74,    0
111472,19780412,   66,    0
111472,19780413,   74,    0
111472,19780414,   91,    0
111472,19780415,   83,    0
111472,19780416,   82,    0
111472,19780417,   66,    0
111472,19780418,   62,    0
111472,19780419,   75,    0
111472,19780420,   84,    0
111472,19780421,   61,    0
111472,19780422,   60,    0
111472,19780423,   55,    0
111472,19780424,   55,    0
111472,19780425,   72,    0
111472,19780426,   64,    0
111472,19780427,   74,    0
111472,19780428,   87,    0
111472,19780429,   79,    0
111472,19780430,   78,    0
111472,19780501,   97,    0
111472,19780502,   96,    0
111472,19780503,   66,    0
111472,19780504,   71,    0
111472,19780505,   75,    0
111472,19780506,   80,    0
111472,19780507,   92,    0
111472,19780508,   87,    0
111472,19780509,   61,    0
111472,19780510,   63,    0
111472,19780511,   61,    0
111472,19780512,   82,    0
111472,19780513,   87,    0
111472,19780514,   90,    0
111472,19780515,   88,    0
111472,19780516,   85,    0
111472,19780517,   74,    0
111472,19780518,   62,    0
111472,19780519,   93,    0
111472,19780520,   83,    0
111472,19780521,   82,    0
111472,19780522,   88,    0
111472,19780523,   78,    0
111472,19780524,   95,    0
111472,19780525,   88,    0
111472,19780526,   81,    0
111472,19780527,   59,    0
111472,19780528,   57,    0
111472,19780529,   57,    0
111472,19780530,   57,    0
111472,19780531,   62,    0
111472,19780601,   66,    0
111472,19780602,   76,    0
111472,19780603,   74,    0
111472,19780604,   62,    0
111472,19780605,   66,    0
111472,19780606,   56,    0
111472,19780607,   72,    0
111472,19780608,   80,    0
111472,19780609,   71,    0
111472,19780610,   61,    0
111472,19780611,   64,    0
111472,19780612,   78,    0
111472,19780613,   67,    0
111472,19780614,   61,    0
111472,19780615,   68,    0
111472,19780616,   74,    0
111472,19780617,   96,    0
111472,19780618,   77,    0
111472,19780619,   81,    0
111472,19780620,   84,    0
111472,19780621,   82,    0
111472,19780622,   77,    0
111472,19780623,   81,    0
111472,19780624,   76,    0
111472,19780625,   78,    0
111472,19780626,   85,    0
111472,19780627,   83,    0
111472,19780628,   84,    0
111472,19780629,   88,    0
111472,19780630,   82,    0
111472,19780701,   74,    0
111472,19780702,   85,    0
111472,19780703,   95,    0
111472,19780704,   78,    0
111472,19780705,   86,    0
111472,19780706,   82,    0
111472,19780707,   90,    0
111472,19780708,   94,    0
111472,19780709,   91,    0
111472,19780710,   76,    0
111472,19780711,   68,    0
111472,19780712,   72,    0
111472,19780713,   71,    0
111472,19780714,   70,    0
111472,19780715,   71,    0
111472,19780716,   71,    0
111472,19780717,   71,    0
111472,19780718,   87,    0
111472,19780719,   81,    0
111472,19780720,   80,    0
111472,19780721,   77,    0
111472,19780722,   74,    0
111472,19780723,   74,    0
111472,19780724,   75,    0
111472,19780725,   72,    0
111472,19780726,   82,    0
111472,19780727,   74,    0
111472,19780728,   73,    0
111472,19780729,   67,    0
111472,19780730,   62,    0
111472,19780731,   85,    0
111472,19780801,   96,    0
111472,19780802,   79,    0
111472,19780803,   75,    0
111472,19780804,   75,    0
111472,19780805,   77,    0
111472,19780806,   75,    0
111472,19780807,   81,    0
111472,19780808,   78,    0
111472,19780809,   83,    0
111472,19780810,   90,    0
111472,19780811,   75,    0
111472,19780812,   78,    0
111472,19780813,   87,    0
111472,19780814,   77,    0
111472,19780815,   79,    0
111472,19780816,   68,    0
111472,19780817,   73,    0
111472,19780818,   67,    0
111472,19780819,   61,    0
111472,19780820,   68,    0
111472,19780821,   69,    0
111472,19780822,   74,    0
111472,19780823,   75,    0
111472,19780824,   62,    0
111472,19780825,   74,    0
111472,19780826,   70,    0
111472,19780827,   80,    0
111472,19780828,   73,    0
111472,19780829,   74,    0
111472,19780830,   75,    0
111472,19780831,   84,    0
111472,19780901,   94,    0
111472,19780902,   82,    0
111472,19780903,   80,    0
111472,19780904,   80,    0
111472,19780905,   77,    0
111472,19780906,   93,    0
111472,19780907,   93,    0
111472,19780908,   87,    0
111472,19780909,   82,    0
111472,19780910,   81,    0
111472,19780911,   80,    0
111472,19780912,   77,    0
111472,19780913,   76,    0
111472,19780914,   75,    0
111472,19780915,   80,    0
111472,19780916,   86,    0
111472,19780917,   80,    0
111472,19780918,   77,    0
111472,19780919,   84,    0
111472,19780920,   76,    0
111472,19780921,   87,    0
111472,19780922,   89,    0
111472,19780923,   84,    0
111472,19780924,   61,    0
111472,19780925,   70,    0
111472,19780926,   94,    0
111472,19780927,   94,    0
111472,19780928,   93,    0
111472,19780929,   87,    0
111472,19780930,   84,    0
111472,19781001,   92,    0
111472,19781002,   82,    0
111472,19781003,   87,    0
111472,19781004,   84,    0
111472,19781005,   81,    0
111472,19781006,   85,    0
111472,19781007,   84,    0
111472,19781008,   83,    0
111472,19781009,   81,    0
111472,19781010,   86,    0
111472,19781011,   80,    0
111472,19781012,   85,    0
111472,19781013,   97,    0
111472,19781014,   94,    0
111472,19781015,   91,    0
111472,19781016,   81,    0
111472,19781017,   78,    0
111472,19781018,   78,    0
111472,19781019,   83,    0
111472,19781020,   82,    0
111472,19781021,   80,    0
111472,19781022,   90,    0
111472,19781023,   81,    0
111472,19781024,   96,    0
111472,19781025,   91,    0
111472,19781026,   93,    0
111472,19781027,   82,    0
111472,19781028,   83,    0
111472,19781029,   82,    0
111472,19781030,   71,    0
111472,19781031,   82,    0
111472,19781101,   98,    0
111472,19781102,   99,    0
111472,19781103,   97,    0
111472,19781104,   98,    0
111472,19781105,   92,    0
111472,19781106,   85,    0
111472,19781107,   96,    0
111472,19781108,   95,    0
111472,19781109,   99,    0
111472,19781110,   94,    0
111472,19781111,   93,    0
111472,19781112,   91,    0
111472,19781113,   94,    0
111472,19781114,   97,    0
111472,19781115,   89,    0
111472,19781116,   76,    0
111472,19781117,   87,    0
111472,19781118,   80,    0
111472,19781119,   77,    0
111472,19781120,   98,    0
111472,19781121,   97,    0
111472,19781122,   92,    0
111472,19781123,   89,    0
111472,19781124,   96,    0
111472,19781125,   95,    0
111472,19781126,   91,    0
111472,19781127,   84,    0
111472,19781128,   94,    0
111472,19781129,   84,    0
111472,19781130,   79,    0
111472,19781201,   84,    0
111472,19781202,   84,    0
111472,19781203,   90,    0
111472,19781204,   85,    0
111472,19781205,   72,    0
111472,19781206,   62,    0
111472,19781207,   77,    0
111472,19781208,   90,    0
111472,19781209,   87,    0
111472,19781210,   96,    0
111472,19781211,   81,    0
111472,19781212,   85,    0
111472,19781213,   86,    0
111472,19781214,   85,    0
111472,19781215,   90,    0
111472,19781216,   88,    0
111472,19781217,   81,    0
111472,19781218,   73,    0
111472,19781219,   67,    0
111472,19781220,   83,    0
111472,19781221,   82,    0
111472,19781222,   91,    0
111472,19781223,   90,    0
111472,19781224,   91,    0
111472,19781225,   89,    0
111472,19781226,   89,    0
111472,19781227,   85,    0
111472,19781228,   92,    0
111472,19781229,   93,    0
111472,19781230,   92,    0
111472,19781231,   87,    0
111472,19790101,   84,    0
111472,19790102,   93,    0
111472,19790103,   87,    0
111472,19790104,   81,    0
111472,19790105,   81,    0
111472,19790106,   83,    0
111472,19790107,   89,    0
111472,19790108,   89,    0
111472,19790109,   97,    0
111472,19790110,   91,    0
111472,19790111,   93,    0
111472,19790112,   89,    0
111472,19790113,   86,    0
111472,19790114,   90,    0
111472,19790115,   95,    0
111472,19790116,   94,    0
111472,19790117,   92,    0
111472,19790118,   76,    0
111472,19790119,   70,    0
111472,19790120,   90,    0
111472,19790121,   96,    0
111472,19790122,   91,    0
111472,19790123,   96,    0
111472,19790124,   88,    0
111472,19790125,   91,    0
111472,19790126,   88,    0
111472,19790127,   91,    0
111472,19790128,   91,    0
111472,19790129,   89,    0
111472,19790130,   94,    0
111472,19790131,   85,    0
111472,19790201,   83,    0
111472,19790202,   94,    0
111472,19790203,   74,    0
111472,19790204,   90,    0
111472,19790205,   94,    0
111472,19790206,   75,    0
111472,19790207,   98,    0
111472,19790208,   77,    0
111472,19790209,   89,    0
111472,19790210,   81,    0
111472,19790211,   88,    0
111472,19790212,   95,    0
111472,19790213,   89,    0
111472,19790214,   94,    0
111472,19790215,   92,    0
111472,19790216,   86,    0
111472,19790217,   93,    0
111472,19790218,   91,    0
111472,19790219,   91,    0
111472,19790220,   89,    0
111472,19790221,   84,    0
111472,19790222,   79,    0
111472,19790223,   78,    0
111472,19790224,   70,    0
111472,19790225,   71,    0
111472,19790226,   66,    0
111472,19790227,   66,    0
111472,19790228,   74,    0
111472,19790301,   86,    0
111472,19790302,   93,    0
111472,19790303,   96,    0
111472,19790304,   92,    0
111472,19790305,   90,    0
111472,19790306,   92,    0
111472,19790307,   79,    0
111472,19790308,   77,    0
111472,19790309,   88,    0
111472,19790310,   64,    0
111472,19790311,   93,    0
111472,19790312,   65,    0
111472,19790313,   92,    0
111472,19790314,   87,    0
111472,19790315,   89,    0
111472,19790316,   81,    0
111472,19790317,   87,    0
111472,19790318,   92,    0
111472,19790319,   75,    0
111472,19790320,   94,    0
111472,19790321,   91,    0
111472,19790322,   68,    0
111472,19790323,   67,    0
111472,19790324,   58,    0
111472,19790325,   88,    0
111472,19790326,   78,    0
111472,19790327,   87,    0
111472,19790328,   86,    0
111472,19790329,   86,    0
111472,19790330,   91,    0
111472,19790331,   75,    0
111472,19790401,   92,    0
111472,19790402,   88,    0
111472,19790403,   82,    0
111472,19790404,   83,    0
111472,19790405,   83,    0
111472,19790406,   71,    0
111472,19790407,   64,    0
111472,19790408,   70,    0
111472,19790409,   56,    0
111472,19790410,   52,    0
111472,19790411,   88,    0
111472,19790412,   69,    0
111472,19790413,   59,    0
111472,19790414,   58,    0
111472,19790415,   64,    0
111472,19790416,   87,    0
111472,19790417,   82,    0
111472,19790418,   52,    0
111472,19790419,   61,    0
111472,19790420,   92,    0
111472,19790421,   81,    0
111472,19790422,   81,    0
111472,19790423,   86,    0
111472,19790424,   86,    0
111472,19790425,   86,    0
111472,19790426,   76,    0
111472,19790427,   81,    0
111472,19790428,   75,    0
111472,19790429,   87,    0
111472,19790430,   77,    0
111472,19790501,   84,    0
111472,19790502,   82,    0
111472,19790503,   83,    0
111472,19790504,   93,    0
111472,19790505,   93,    0
111472,19790506,   68,    0
111472,19790507,   57,    0
111472,19790508,   52,    0
111472,19790509,   52,    0
111472,19790510,   56,    0
111472,19790511,   94,    0
111472,19790512,   71,    0
111472,19790513,   73,    0
111472,19790514,   57,    0
111472,19790515,   55,    0
111472,19790516,   53,    0
111472,19790517,   95,    0
111472,19790518,   93,    0
111472,19790519,   77,    0
111472,19790520,   85,    0
111472,19790521,   73,    0
111472,19790522,   83,    0
111472,19790523,   74,    0
111472,19790524,   88,    0
111472,19790525,   83,    0
111472,19790526,   79,    0
111472,19790527,   87,    0
111472,19790528,   77,    0
111472,19790529,   71,    0
111472,19790530,   84,    0
111472,19790531,   76,    0
111472,19790601,   93,    0
111472,19790602,   75,    0
111472,19790603,   79,    0
111472,19790604,   82,    0
111472,19790605,   92,    0
111472,19790606,   71,    0
111472,19790607,   69,    0
111472,19790608,   72,    0
111472,19790609,   69,    0
111472,19790610,   76,    0
111472,19790611,   74,    0
111472,19790612,   74,    0
111472,19790613,   69,    0
111472,19790614,   82,    0
111472,19790615,   91,    0
111472,19790616,   76,    0
111472,19790617,   71,    0
111472,19790618,   77,    0
111472,19790619,   70,    0
111472,19790620,   69,    0
111472,19790621,   68,    0
111472,19790622,   83,    0
111472,19790623,   74,    0
111472,19790624,   66,    0
111472,19790625,   66,    0
111472,19790626,   72,    0
111472,19790627,   74,    0
111472,19790628,   70,    0
111472,19790629,   78,    0
111472,19790630,   72,    0
111472,19790701,   71,    0
111472,19790702,   67,    0
111472,19790703,   67,    0
111472,19790704,   67,    0
111472,19790705,   59,    0
111472,19790706,   68,    0
111472,19790707,   59,    0
111472,19790708,   62,    0
111472,19790709,   87,    0
111472,19790710,   77,    0
111472,19790711,   64,    0
111472,19790712,   84,    0
111472,19790713,   95,    0
111472,19790714,   67,    0
111472,19790715,   72,    0
111472,19790716,   71,    0
111472,19790717,   79,    0
111472,19790718,   70,    0
111472,19790719,   68,    0
111472,19790720,   69,    0
111472,19790721,   65,    0
111472,19790722,   68,    0
111472,19790723,   73,    0
111472,19790724,   80,    0
111472,19790725,   71,    0
111472,19790726,   67,    0
111472,19790727,   59,    0
111472,19790728,   75,    0
111472,19790729,   70,    0
111472,19790730,   77,    0
111472,19790731,   79,    0
111472,19790801,   74,    0
111472,19790802,   95,    0
111472,19790803,   71,    0
111472,19790804,   74,    0
111472,19790805,   62,    0
111472,19790806,   63,    0
111472,19790807,   63,    0
111472,19790808,   71,    0
111472,19790809,   90,    0
111472,19790810,   91,    0
111472,19790811,   78,    0
111472,19790812,   80,    0
111472,19790813,   78,    0
111472,19790814,   65,    0
111472,19790815,   91,    0
111472,19790816,   95,    0
111472,19790817,   92,    0
111472,19790818,   86,    0
111472,19790819,   82,    0
111472,19790820,   80,    0
111472,19790821,   85,    0
111472,19790822,   89,    0
111472,19790823,   74,    0
111472,19790824,   81,    0
111472,19790825,   89,    0
111472,19790826,   90,    0
111472,19790827,   78,    0
111472,19790828,   79,    0
111472,19790829,   72,    0
111472,19790830,   64,    0
111472,19790831,   75,    0
111472,19790901,   70,    0
111472,19790902,   91,    0
111472,19790903,   86,    0
111472,19790904,   78,    0
111472,19790905,   74,    0
111472,19790906,   68,    0
111472,19790907,   78,    0
111472,19790908,   81,    0
111472,19790909,   82,    0
111472,19790910,   82,    0
111472,19790911,   82,    0
111472,19790912,   81,    0
111472,19790913,   78,    0
111472,19790914,   72,    0
111472,19790915,   70,    0
111472,19790916,   71,    0
111472,19790917,   70,    0
111472,19790918,   71,    0
111472,19790919,   77,    0
111472,19790920,   93,    0
111472,19790921,   82,    0
111472,19790922,   80,    0
111472,19790923,   77,    0
111472,19790924,   83,    0
111472,19790925,   83,    0
111472,19790926,   84,    0
111472,19790927,   83,    0
111472,19790928,   90,    0
111472,19790929,   80,    0
111472,19790930,   80,    0
111472,19791001,   79,    0
111472,19791002,   76,    0
111472,19791003,   74,    0
111472,19791004,   80,    0
111472,19791005,   84,    0
111472,19791006,   80,    0
111472,19791007,   95,    0
111472,19791008,   82,    0
111472,19791009,   76,    0
111472,19791010,   67,    0
111472,19791011,   81,    0
111472,19791012,   79,    0
111472,19791013,   86,    0
111472,19791014,   84,    0
111472,19791015,   88,    0
111472,19791016,   97,    0
111472,19791017,   84,    0
111472,19791018,   89,    0
111472,19791019,   83,    0
111472,19791020,   79,    0
111472,19791021,   89,    0
111472,19791022,   74,    0
111472,19791023,   63,    0
111472,19791024,   87,    0
111472,19791025,   70,    0
111472,19791026,   51,    0
111472,19791027,   59,    0
111472,19791028,   77,    0
111472,19791029,   97,    0
111472,19791030,   91,    0
111472,19791031,   91,    0
111472,19791101,   85,    0
111472,19791102,   80,    0
111472,19791103,   94,    0
111472,19791104,   89,    0
111472,19791105,   83,    0
111472,19791106,   87,    0
111472,19791107,   89,    0
111472,19791108,   81,    0
111472,19791109,   83,    0
111472,19791110,   89,    0
111472,19791111,   86,    0
111472,19791112,   92,    0
111472,19791113,   80,    0
111472,19791114,   94,    0
111472,19791115,   92,    0
111472,19791116,   88,    0
111472,19791117,   88,    0
111472,19791118,   97,    0
111472,19791119,   98,    0
111472,19791120,   92,    0
111472,19791121,   79,    0
111472,19791122,   98,    0
111472,19791123,   97,    0
111472,19791124,   97,    0
111472,19791125,   93,    0
111472,19791126,   91,    0
111472,19791127,   97,    0
111472,19791128,   88,    0
111472,19791129,   98,    0
111472,19791130,   87,    0
111472,19791201,   90,    0
111472,19791202,   85,    0
111472,19791203,   86,    0
111472,19791204,   93,    0
111472,19791205,   73,    0
111472,19791206,   91,    0
111472,19791207,   73,    0
111472,19791208,   92,    0
111472,19791209,   93,    0
111472,19791210,   96,    0
111472,19791211,   83,    0
111472,19791212,   86,    0
111472,19791213,   96,    0
111472,19791214,   82,    0
111472,19791215,   80,    0
111472,19791216,   82,    0
111472,19791217,   93,    0
111472,19791218,   86,    0
111472,19791219,   95,    0
111472,19791220,   86,    0
111472,19791221,   82,    0
111472,19791222,   93,    0
111472,19791223,   94,    0
111472,19791224,   96,    0
111472,19791225,   95,    0
111472,19791226,   96,    0
111472,19791227,   83,    0
111472,19791228,   90,    0
111472,19791229,   93,    0
111472,19791230,   84,    0
111472,19791231,   88,    0
111472,19800101,   85,    0
111472,19800102,   86,    0
111472,19800103,   89,    0
111472,19800104,   95,    0
111472,19800105,   94,    0
111472,19800106,   94,    0
111472,19800107,   95,    0
111472,19800108,   90,    0
111472,19800109,   85,    0
111472,19800110,   73,    0
111472,19800111,   76,    0
111472,19800112,   79,    0
111472,19800113,   73,    0
111472,19800114,   89,    0
111472,19800115,   91,    0
111472,19800116,   76,    0
111472,19800117,   80,    0
111472,19800118,   84,    0
111472,19800119,   84,    0
111472,19800120,   89,    0
111472,19800121,   83,    0
111472,19800122,   83,    0
111472,19800123,   93,    0
111472,19800124,   94,    0
111472,19800125,   90,    0
111472,19800126,   76,    0
111472,19800127,   83,    0
111472,19800128,   96,    0
111472,19800129,   80,    0
111472,19800130,   92,    0
111472,19800131,   93,    0
111472,19800201,   70,    0
111472,19800202,   91,    0
111472,19800203,   92,    0
111472,19800204,   85,    0
111472,19800205,   90,    0
111472,19800206,   84,    0
111472,19800207,   89,    0
111472,19800208,   81,    0
111472,19800209,   63,    0
111472,19800210,   87,    0
111472,19800211,   89,    0
111472,19800212,   93,    0
111472,19800213,   87,    0
111472,19800214,   87,    0
111472,19800215,   90,    0
111472,19800216,   88,    0
111472,19800217,   71,    0
111472,19800218,   74,    0
111472,19800219,   71,    0
111472,19800220,   72,    0
111472,19800221,   73,    0
111472,19800222,   69,    0
111472,19800223,   91,    0
111472,19800224,   65,    0
111472,19800225,   72,    0
111472,19800226,   70,    0
111472,19800227,   82,    0
111472,19800228,   75,    0
111472,19800229,   87,    0
111472,19800301,   78,    0
111472,19800302,   72,    0
111472,19800303,   63,    0
111472,19800304,   77,    0
111472,19800305,   63,    0
111472,19800306,   94,    0
111472,19800307,   76,    0
111472,19800308,   89,    0
111472,19800309,   81,    0
111472,19800310,   94,    0
111472,19800311,   84,    0
111472,19800312,   86,    0
111472,19800313,   92,    0
111472,19800314,   78,    0
111472,19800315,   82,    0
111472,19800316,   89,    0
111472,19800317,   92,    0
111472,19800318,   76,    0
111472,19800319,   76,    0
111472,19800320,   77,    0
111472,19800321,   91,    0
111472,19800322,   87,    0
111472,19800323,   72,    0
111472,19800324,   77,    0
111472,19800325,   77,    0
111472,19800326,   71,    0
111472,19800327,   94,    0
111472,19800328,   80,    0
111472,19800329,   85,    0
111472,19800330,   74,    0
111472,19800331,   93,    0
111472,19800401,   89,    0
111472,19800402,   83,    0
111472,19800403,   72,    0
111472,19800404,   69,    0
111472,19800405,   66,    0
111472,19800406,   58,    0
111472,19800407,   66,    0
111472,19800408,   79,    0
111472,19800409,   69,    0
111472,19800410,   76,    0
111472,19800411,   69,    0
111472,19800412,   52,    0
111472,19800413,   51,    0
111472,19800414,   48,    0
111472,19800415,   46,    0
111472,19800416,   48,    0
111472,19800417,   48,    0
111472,19800418,   69,    0
111472,19800419,   73,    0
111472,19800420,   65,    0
111472,19800421,   66,    0
111472,19800422,   70,    0
111472,19800423,   62,    0
111472,19800424,   78,    0
111472,19800425,   91,    0
111472,19800426,   97,    0
111472,19800427,   84,    0
111472,19800428,   73,    0
111472,19800429,   78,    0
111472,19800430,   62,    0
111472,19800501,   66,    0
111472,19800502,   84,    0
111472,19800503,   92,    0
111472,19800504,   78,    0
111472,19800505,   59,    0
111472,19800506,   69,    0
111472,19800507,   66,    0
111472,19800508,   90,    0
111472,19800509,   72,    0
111472,19800510,   53,    0
111472,19800511,   46,    0
111472,19800512,   49,    0
111472,19800513,   42,    0
111472,19800514,   38,    0
111472,19800515,   46,    0
111472,19800516,   46,    0
111472,19800517,   48,    0
111472,19800518,   55,    0
111472,19800519,   58,    0
111472,19800520,   68,    0
111472,19800521,   78,    0
111472,19800522,   65,    0
111472,19800523,   52,    0
111472,19800524,   73,    0
111472,19800525,   70,    0
111472,19800526,   62,    0
111472,19800527,   76,    0
111472,19800528,   79,    0
111472,19800529,   81,    0
111472,19800530,   73,    0
111472,19800531,   79,    0
111472,19800601,   93,    0
111472,19800602,   78,    0
111472,19800603,   93,    0
111472,19800604,   68,    0
111472,19800605,   65,    0
111472,19800606,   69,    0
111472,19800607,   79,    0
111472,19800608,   79,    0
111472,19800609,   88,    0
111472,19800610,   85,    0
111472,19800611,   76,    0
111472,19800612,   67,    0
111472,19800613,   65,    0
111472,19800614,   71,    0
111472,19800615,   78,    0
111472,19800616,   82,    0
111472,19800617,   88,    0
111472,19800618,   73,    0
111472,19800619,   91,    0
111472,19800620,   75,    0
111472,19800621,   74,    0
111472,19800622,   82,    0
111472,19800623,   79,    0
111472,19800624,   84,    0
111472,19800625,   72,    0
111472,19800626,   94,    0
111472,19800627,   73,    0
111472,19800628,   93,    0
111472,19800629,   83,    0
111472,19800630,   73,    0
111472,19800701,   86,    0
111472,19800702,   92,    0
111472,19800703,   85,    0
111472,19800704,   93,    0
111472,19800705,   81,    0
111472,19800706,   73,    0
111472,19800707,   85,    0
111472,19800708,   93,    0
111472,19800709,   94,    0
111472,19800710,   94,    0
111472,19800711,   92,    0
111472,19800712,   91,    0
111472,19800713,   93,    0
111472,19800714,   94,    0
111472,19800715,   96,    0
111472,19800716,   77,    0
111472,19800717,   74,    0
111472,19800718,   86,    0
111472,19800719,   93,    0
111472,19800720,   89,    0
111472,19800721,   84,    0
111472,19800722,   76,    0
111472,19800723,   65,    0
111472,19800724,   69,    0
111472,19800725,   64,    0
111472,19800726,   70,    0
111472,19800727,   85,    0
111472,19800728,   82,    0
111472,19800729,   82,    0
111472,19800730,   84,    0
111472,19800731,   68,    0
111472,19800801,   71,    0
111472,19800802,   69,    0
111472,19800803,   80,    0
111472,19800804,   75,    0
111472,19800805,   73,    0
111472,19800806,   75,    0
111472,19800807,   76,    0
111472,19800808,   93,    0
111472,19800809,   84,    0
111472,19800810,   78,    0
111472,19800811,   75,    0
111472,19800812,   78,    0
111472,19800813,   93,    0
111472,19800814,   86,    0
111472,19800815,   82,    0
111472,19800816,   98,    0
111472,19800817,   91,    0
111472,19800818,   81,    0
111472,19800819,   88,    0
111472,19800820,   73,    0
111472,19800821,   85,    0
111472,19800822,   70,    0
111472,19800823,   83,    0
111472,19800824,   78,    0
111472,19800825,   73,    0
111472,19800826,   75,    0
111472,19800827,   87,    0
111472,19800828,   84,    0
111472,19800829,   90,    0
111472,19800830,   90,    0
111472,19800831,   89,    0
111472,19800901,   83,    0
111472,19800902,   72,    0
111472,19800903,   78,    0
111472,19800904,   87,    0
111472,19800905,   92,    0
111472,19800906,   76,    0
111472,19800907,   75,    0
111472,19800908,   85,    0
111472,19800909,   88,    0
111472,19800910,   89,    0
111472,19800911,   84,    0
111472,19800912,   91,    0
111472,19800913,   81,    0
111472,19800914,   86,    0
111472,19800915,   86,    0
111472,19800916,   84,    0
111472,19800917,   80,    0
111472,19800918,   76,    0
111472,19800919,   84,    0
111472,19800920,   74,    0
111472,19800921,   89,    0
111472,19800922,   88,    0
111472,19800923,   84,    0
111472,19800924,   85,    0
111472,19800925,   95,    0
111472,19800926,   91,    0
111472,19800927,   91,    0
111472,19800928,   91,    0
111472,19800929,   82,    0
111472,19800930,   88,    0
111472,19801001,   82,    0
111472,19801002,   81,    0
111472,19801003,   78,    0
111472,19801004,   86,    0
111472,19801005,   81,    0
111472,19801006,   85,    0
111472,19801007,   91,    0
111472,19801008,   81,    0
111472,19801009,   89,    0
111472,19801010,   86,    0
111472,19801011,   96,    0
111472,19801012,   90,    0
111472,19801013,   88,    0
111472,19801014,   87,    0
111472,19801015,   85,    0
111472,19801016,   90,    0
111472,19801017,   91,    0
111472,19801018,   84,    0
111472,19801019,   75,    0
111472,19801020,   92,    0
111472,19801021,   89,    0
111472,19801022,   86,    0
111472,19801023,   91,    0
111472,19801024,   92,    0
111472,19801025,   89,    0
111472,19801026,   84,    0
111472,19801027,   98,    0
111472,19801028,   88,    0
111472,19801029,   77,    0
111472,19801030,   88,    0
111472,19801031,   74,    0
111472,19801101,   69,    0
111472,19801102,   67,    0
111472,19801103,   77,    0
111472,19801104,   75,    0
111472,19801105,   80,    0
111472,19801106,   94,    0
111472,19801107,   82,    0
111472,19801108,   96,    0
111472,19801109,   87,    0
111472,19801110,   84,    0
111472,19801111,   88,    0
111472,19801112,   83,    0
111472,19801113,   91,    0
111472,19801114,   83,    0
111472,19801115,   97,    0
111472,19801116,   98,    0
111472,19801117,   83,    0
111472,19801118,   82,    0
111472,19801119,   94,    0
111472,19801120,   81,    0
111472,19801121,   83,    0
111472,19801122,   90,    0
111472,19801123,   89,    0
111472,19801124,   93,    0
111472,19801125,   97,    0
111472,19801126,   94,    0
111472,19801127,   81,    0
111472,19801128,   84,    0
111472,19801129,   89,    0
111472,19801130,   79,    0
111472,19801201,   79,    0
111472,19801202,   93,    0
111472,19801203,   90,    0
111472,19801204,   90,    0
111472,19801205,   95,    0
111472,19801206,   78,    0
111472,19801207,   93,    0
111472,19801208,   89,    0
111472,19801209,   86,    0
111472,19801210,   69,    0
111472,19801211,   82,    0
111472,19801212,   97,    0
111472,19801213,   84,    0
111472,19801214,   95,    0
111472,19801215,   85,    0
111472,19801216,   86,    0
111472,19801217,   94,    0
111472,19801218,   92,    0
111472,19801219,   88,    0
111472,19801220,   94,    0
111472,19801221,   87,    0
111472,19801222,   95,    0
111472,19801223,   96,    0
111472,19801224,   89,    0
111472,19801225,   90,    0
111472,19801226,   92,    0
111472,19801227,   90,    0
111472,19801228,   97,    0
111472,19801229,   94,    0
111472,19801230,   96,    0
111472,19801231,   81,    0
111472,19810101,   77,    0
111472,19810102,   93,    0
111472,19810103,   85,    0
111472,19810104,   73,    0
111472,19810105,   87,    0
111472,19810106,   89,    0
111472,19810107,   90,    0
111472,19810108,   93,    0
111472,19810109,   91,    0
111472,19810110,   95,    0
111472,19810111,   80,    0
111472,19810112,   90,    0
111472,19810113,   85,    0
111472,19810114,   93,    0
111472,19810115,   80,    0
111472,19810116,   84,    0
111472,19810117,   93,    0
111472,19810118,   84,    0
111472,19810119,   83,    0
111472,19810120,   81,    0
111472,19810121,   81,    0
111472,19810122,   79,    0
111472,19810123,   71,    0
