EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 115695 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115695,19840617,   28,    0
115695,19840618,   28,    0
115695,19840619,   17,    0
115695,19840620,   21,    0
115695,19840621,   13,    0
115695,19840622,   43,    0
115695,19840623,   41,    0
115695,19840624,   35,    0
115695,19840625,   42,    0
115695,19840626,   22,    0
115695,19840627,   22,    0
115695,19840628,   20,    0
115695,19840629,   20,    0
115695,19840630,   27,    0
115695,19840701,   14,    0
115695,19840702,   29,    0
115695,19840703,   35,    0
115695,19840704,   17,    0
115695,19840705,   19,    0
115695,19840706,   17,    0
115695,19840707,   23,    0
115695,19840708,   27,    0
115695,19840709,   28,    0
115695,19840710,   26,    0
115695,19840711,   37,    0
115695,19840712,   39,    0
115695,19840713,   54,    0
115695,19840714,   45,    0
115695,19840715,   36,    0
115695,19840716,   31,    0
115695,19840717,   19,    0
115695,19840718,   14,    0
115695,19840719,   18,    0
115695,19840720,   19,    0
115695,19840721,   21,    0
115695,19840722,   18,    0
115695,19840723,   15,    0
115695,19840724,   26,    0
115695,19840725,   19,    0
115695,19840726,   25,    0
115695,19840727,   25,    0
115695,19840728,   27,    0
115695,19840729,   24,    0
115695,19840730,   35,    0
115695,19840731,   42,    0
115695,19840801,   23,    0
115695,19840802,   17,    0
115695,19840803,   14,    0
115695,19840804,   17,    0
115695,19840805,   37,    0
115695,19840806,   20,    0
115695,19840807,   13,    0
115695,19840808,   28,    0
115695,19840809,   40,    0
115695,19840810,   42,    0
115695,19840811,   20,    0
115695,19840812,   10,    0
115695,19840813,   27,    0
115695,19840814,   10,    0
115695,19840815,   17,    0
115695,19840816,   23,    0
115695,19840817,   18,    0
115695,19840818,   20,    0
115695,19840819,   23,    0
115695,19840820,   30,    0
115695,19840821,   30,    0
115695,19840822,   28,    0
115695,19840823,   22,    0
115695,19840824,   20,    0
115695,19840825,   14,    0
115695,19840826,   14,    0
115695,19840827,   12,    0
115695,19840828,   14,    0
115695,19840829,   20,    0
115695,19840830,   22,    0
115695,19840831,   31,    0
115695,19840901,   27,    0
115695,19840902,   12,    0
115695,19840903,   51,    0
115695,19840904,   57,    0
115695,19840905,   22,    0
115695,19840906,   19,    0
115695,19840907,   40,    0
115695,19840908,   47,    0
115695,19840909,   68,    0
115695,19840910,   60,    0
115695,19840911,   55,    0
115695,19840912,   40,    0
115695,19840913,   12,    0
115695,19840914,   21,    0
115695,19840915,   15,    0
115695,19840916,   15,    0
115695,19840917,   10,    0
115695,19840918,   17,    0
115695,19840919,   25,    0
115695,19840920,   39,    0
115695,19840921,   39,    0
115695,19840922,   52,    0
115695,19840923,   26,    0
115695,19840924,   32,    0
115695,19840925,   34,    0
115695,19840926,   43,    0
115695,19840927,   14,    0
115695,19840928,   13,    0
115695,19840929,   15,    0
115695,19840930,   31,    0
115695,19841001,   65,    0
115695,19841002,   42,    0
115695,19841003,   23,    0
115695,19841004,   33,    0
115695,19841005,   38,    0
115695,19841006,   26,    0
115695,19841007,   31,    0
115695,19841008,   47,    0
115695,19841009,   46,    0
115695,19841010,   29,    0
115695,19841011,   10,    0
115695,19841012,    9,    0
115695,19841013,    7,    0
115695,19841014,    7,    0
115695,19841015,    8,    0
115695,19841016,   22,    0
115695,19841017,   27,    0
115695,19841018,   68,    0
115695,19841019,   76,    0
115695,19841020,   82,    0
115695,19841021,   40,    0
115695,19841022,   55,    0
115695,19841023,   61,    0
115695,19841024,   18,    0
115695,19841025,   62,    0
115695,19841026,   39,    0
115695,19841027,   20,    0
115695,19841028,   13,    0
115695,19841029,   14,    0
115695,19841030,   10,    0
115695,19841031,    5,    0
115695,19841101,    6,    0
115695,19841102,    8,    0
115695,19841103,   11,    0
115695,19841104,   10,    0
115695,19841105,   11,    0
115695,19841106,   12,    0
115695,19841107,   15,    0
115695,19841108,   26,    0
115695,19841109,   30,    0
115695,19841110,   20,    0
115695,19841111,   23,    0
115695,19841112,    8,    0
115695,19841113,    6,    0
115695,19841114,   11,    0
115695,19841115,    9,    0
115695,19841116,   39,    0
115695,19841117,   51,    0
115695,19841118,   37,    0
115695,19841119,   13,    0
115695,19841120,   21,    0
115695,19841121,   55,    0
115695,19841122,  100,    0
115695,19841123,  121,    0
115695,19841124,  104,    0
115695,19841125,   56,    0
115695,19841126,   21,    0
115695,19841127,   18,    0
115695,19841128,   27,    0
115695,19841129,   18,    0
115695,19841130,   44,    0
115695,19841201,   25,    0
115695,19841202,   10,    0
115695,19841203,   15,    0
115695,19841204,   10,    0
115695,19841205,   18,    0
115695,19841206,   17,    0
115695,19841207,   16,    0
115695,19841208,   24,    0
115695,19841209,   24,    0
115695,19841210,   31,    0
115695,19841211,   19,    0
115695,19841212,   14,    0
115695,19841213,    8,    0
115695,19841214,   25,    0
115695,19841215,   11,    0
115695,19841216,    7,    0
115695,19841217,   49,    0
115695,19841218,   38,    0
115695,19841219,   53,    0
115695,19841220,   68,    0
115695,19841221,   42,    0
115695,19841222,    8,    0
115695,19841223,   12,    0
115695,19841224,   21,    0
115695,19841225,   32,    0
115695,19841226,   24,    0
115695,19841227,   21,    0
115695,19841228,   23,    0
115695,19841229,   19,    0
115695,19841230,    9,    0
115695,19841231,   27,    0
115695,19850101,   57,    0
115695,19850102,   34,    0
115695,19850103,   23,    0
115695,19850104,   27,    0
115695,19850105,   18,    0
115695,19850106,   30,    0
115695,19850107,   44,    0
115695,19850108,   20,    0
115695,19850109,   41,    0
115695,19850110,   15,    0
115695,19850111,    7,    0
115695,19850112,   18,    0
115695,19850113,   49,    0
115695,19850114,   53,    0
115695,19850115,   34,    0
115695,19850116,   11,    0
115695,19850117,   15,    0
115695,19850118,   21,    0
115695,19850119,   20,    0
115695,19850120,    8,    0
115695,19850121,   33,    0
115695,19850122,   48,    0
115695,19850123,   26,    0
115695,19850124,   51,    0
115695,19850125,   65,    0
115695,19850126,   66,    0
115695,19850127,   17,    0
115695,19850128,   18,    0
115695,19850129,   26,    0
115695,19850130,   35,    0
115695,19850131,   66,    0
115695,19850201,   65,    0
115695,19850202,   49,    0
115695,19850203,   22,    0
115695,19850204,   43,    0
115695,19850205,   16,    0
115695,19850206,   24,    0
115695,19850207,   31,    0
115695,19850208,   33,    0
115695,19850209,   32,    0
115695,19850210,   48,    0
115695,19850211,   56,    0
115695,19850212,   73,    0
115695,19850213,   35,    0
115695,19850214,   19,    0
115695,19850215,   52,    0
115695,19850216,   42,    0
115695,19850217,   50,    0
115695,19850218,   33,    0
115695,19850219,   38,    0
115695,19850220,   15,    0
115695,19850221,   10,    0
115695,19850222,   18,    0
115695,19850223,   11,    0
115695,19850224,   13,    0
115695,19850225,   24,    0
115695,19850226,    9,    0
115695,19850227,   17,    0
115695,19850228,   12,    0
115695,19850301,   20,    0
115695,19850302,   34,    0
115695,19850303,   35,    0
115695,19850304,   49,    0
115695,19850305,   20,    0
115695,19850306,   13,    0
115695,19850307,   19,    0
115695,19850308,   25,    0
115695,19850309,   14,    0
115695,19850310,   12,    0
115695,19850311,   26,    0
115695,19850312,   41,    0
115695,19850313,   11,    0
115695,19850314,   27,    0
115695,19850315,   26,    0
115695,19850316,   21,    0
115695,19850317,   29,    0
115695,19850318,   45,    0
115695,19850319,   19,    0
115695,19850320,   18,    0
115695,19850321,   48,    0
115695,19850322,   57,    0
115695,19850323,   56,    0
115695,19850324,   35,    0
115695,19850325,   57,    0
115695,19850326,   90,    0
115695,19850327,   53,    0
115695,19850328,   40,    0
115695,19850329,   62,    0
115695,19850330,   62,    0
115695,19850331,   50,    0
115695,19850401,   54,    0
115695,19850402,   64,    0
115695,19850403,   28,    0
115695,19850404,   43,    0
115695,19850405,   68,    0
115695,19850406,   52,    0
115695,19850407,   44,    0
115695,19850408,   73,    0
115695,19850409,   28,    0
115695,19850410,   30,    0
115695,19850411,   71,    0
115695,19850412,   67,    0
115695,19850413,   61,    0
115695,19850414,   63,    0
115695,19850415,   29,    0
115695,19850416,   21,    0
115695,19850417,   28,    0
115695,19850418,   33,    0
115695,19850419,   21,    0
115695,19850420,   25,    0
115695,19850421,   45,    0
115695,19850422,   30,    0
115695,19850423,   50,    0
115695,19850424,   43,    0
115695,19850425,   24,    0
115695,19850426,   21,    0
115695,19850427,   47,    0
115695,19850428,   44,    0
115695,19850429,   31,    0
115695,19850430,   18,    0
115695,19850501,   48,    0
115695,19850502,   55,    0
115695,19850503,   18,    0
115695,19850504,   11,    0
115695,19850505,   16,    0
115695,19850506,   46,    0
115695,19850507,   38,    0
115695,19850508,   28,    0
115695,19850509,   26,    0
115695,19850510,   18,    0
115695,19850511,   43,    0
115695,19850512,   50,    0
115695,19850513,   21,    0
115695,19850514,   53,    0
115695,19850515,   17,    0
115695,19850516,   38,    0
115695,19850517,   36,    0
115695,19850518,   29,    0
115695,19850519,   17,    0
115695,19850520,   20,    0
115695,19850521,   16,    0
115695,19850522,   32,    0
115695,19850523,   29,    0
115695,19850524,   18,    0
115695,19850525,   11,    0
115695,19850526,   23,    0
115695,19850527,   26,    0
115695,19850528,   10,    0
115695,19850529,   26,    0
115695,19850530,   33,    0
115695,19850531,   39,    0
115695,19850601,   41,    0
115695,19850602,   38,    0
115695,19850603,   37,    0
115695,19850604,   33,    0
115695,19850605,   29,    0
115695,19850606,   25,    0
115695,19850607,   44,    0
115695,19850608,   32,    0
115695,19850609,   47,    0
115695,19850610,   37,    0
115695,19850611,   40,    0
115695,19850612,   60,    0
115695,19850613,   48,    0
115695,19850614,   18,    0
115695,19850615,   26,    0
115695,19850616,   15,    0
115695,19850617,   20,    0
115695,19850618,    6,    0
115695,19850619,   22,    0
115695,19850620,   42,    0
115695,19850621,   25,    0
115695,19850622,   34,    0
115695,19850623,   35,    0
115695,19850624,   39,    0
115695,19850625,   45,    0
115695,19850626,   30,    0
115695,19850627,   35,    0
115695,19850628,   33,    0
115695,19850629,   25,    0
115695,19850630,   11,    0
115695,19850701,   20,    0
115695,19850702,   25,    0
115695,19850703,   35,    0
115695,19850704,   34,    0
115695,19850705,   21,    0
115695,19850706,   24,    0
115695,19850707,   25,    0
115695,19850708,   19,    0
115695,19850709,   15,    0
115695,19850710,   13,    0
115695,19850711,   12,    0
115695,19850712,   10,    0
115695,19850713,   15,    0
115695,19850714,   31,    0
115695,19850715,   27,    0
115695,19850716,   27,    0
115695,19850717,   17,    0
115695,19850718,   20,    0
115695,19850719,   42,    0
115695,19850720,   41,    0
115695,19850721,   36,    0
115695,19850722,   46,    0
115695,19850723,   31,    0
115695,19850724,   25,    0
115695,19850725,   23,    0
115695,19850726,   26,    0
115695,19850727,   35,    0
115695,19850728,   28,    0
115695,19850729,   47,    0
115695,19850730,   58,    0
115695,19850731,   28,    0
115695,19850801,   23,    0
115695,19850802,   34,    0
115695,19850803,   45,    0
115695,19850804,   43,    0
115695,19850805,   83,    0
115695,19850806,   19,    0
115695,19850807,   30,    0
115695,19850808,   32,    0
115695,19850809,   26,    0
115695,19850810,   42,    0
115695,19850811,   28,    0
115695,19850812,   23,    0
115695,19850813,   16,    0
115695,19850814,   31,    0
115695,19850815,   14,    0
115695,19850816,   19,    0
115695,19850817,   29,    0
115695,19850818,   12,    0
115695,19850819,   21,    0
115695,19850820,   37,    0
115695,19850821,   27,    0
115695,19850822,   23,    0
115695,19850823,   19,    0
115695,19850824,   45,    0
115695,19850825,   36,    0
115695,19850826,   24,    0
115695,19850827,   14,    0
115695,19850828,   14,    0
115695,19850829,   24,    0
115695,19850830,   19,    0
115695,19850831,   22,    0
115695,19850901,   42,    0
115695,19850902,   27,    0
115695,19850903,   46,    0
115695,19850904,   45,    0
115695,19850905,   47,    0
115695,19850906,   36,    0
115695,19850907,   24,    0
115695,19850908,   26,    0
115695,19850909,   22,    0
115695,19850910,   16,    0
115695,19850911,   18,    0
115695,19850912,   17,    0
115695,19850913,   19,    0
115695,19850914,   21,    0
115695,19850915,   29,    0
115695,19850916,   33,    0
115695,19850917,   45,    0
115695,19850918,   12,    0
115695,19850919,   30,    0
115695,19850920,   10,    0
115695,19850921,   27,    0
115695,19850922,   34,    0
115695,19850923,   18,    0
115695,19850924,    8,    0
115695,19850925,   17,    0
115695,19850926,   30,    0
115695,19850927,   20,    0
115695,19850928,   21,    0
115695,19850929,   20,    0
115695,19850930,   12,    0
115695,19851001,   12,    0
115695,19851002,   23,    0
115695,19851003,   29,    0
115695,19851004,   25,    0
115695,19851005,    5,    0
115695,19851006,    7,    0
115695,19851007,   23,    0
115695,19851008,   41,    0
115695,19851009,   32,    0
115695,19851010,   36,    0
115695,19851011,   22,    0
115695,19851012,   19,    0
115695,19851013,   29,    0
115695,19851014,   14,    0
115695,19851015,   11,    0
115695,19851016,   32,    0
115695,19851017,   23,    0
115695,19851018,   18,    0
115695,19851019,   22,    0
115695,19851020,   44,    0
115695,19851021,   31,    0
115695,19851022,   36,    0
115695,19851023,   46,    0
115695,19851024,   53,    0
115695,19851025,   30,    0
115695,19851026,   10,    0
115695,19851027,   12,    0
115695,19851028,   30,    0
115695,19851029,   38,    0
115695,19851030,   15,    0
115695,19851031,   21,    0
115695,19851101,   24,    0
115695,19851102,   48,    0
115695,19851103,    7,    0
115695,19851104,   11,    0
115695,19851105,   93,    0
115695,19851106,   60,    0
115695,19851107,   56,    0
115695,19851108,   32,    0
115695,19851109,   84,    0
115695,19851110,   75,    0
115695,19851111,   40,    0
115695,19851112,   23,    0
115695,19851113,    8,    0
115695,19851114,    7,    0
115695,19851115,   10,    0
115695,19851116,   12,    0
115695,19851117,   26,    0
115695,19851118,   73,    0
115695,19851119,   54,    0
115695,19851120,   50,    0
115695,19851121,   17,    0
115695,19851122,    9,    0
115695,19851123,   19,    0
115695,19851124,   29,    0
115695,19851125,   22,    0
115695,19851126,   14,    0
115695,19851127,   53,    0
115695,19851128,   44,    0
115695,19851129,   15,    0
115695,19851130,   28,    0
115695,19851201,   18,    0
115695,19851202,   40,    0
115695,19851203,   47,    0
115695,19851204,   55,    0
115695,19851205,   62,    0
115695,19851206,   76,    0
115695,19851207,   74,    0
115695,19851208,   17,    0
115695,19851209,   35,    0
115695,19851210,   16,    0
115695,19851211,   16,    0
115695,19851212,    7,    0
115695,19851213,   30,    0
115695,19851214,   34,    0
115695,19851215,   41,    0
115695,19851216,   47,    0
115695,19851217,   49,    0
115695,19851218,   58,    0
115695,19851219,   44,    0
115695,19851220,   63,    0
115695,19851221,   46,    0
115695,19851222,   15,    0
115695,19851223,   23,    0
115695,19851224,   52,    0
115695,19851225,   76,    0
115695,19851226,   84,    0
115695,19851227,   67,    0
115695,19851228,   42,    0
115695,19851229,   22,    0
115695,19851230,    7,    0
115695,19851231,   14,    0
115695,19860101,   19,    0
115695,19860102,   72,    0
115695,19860103,   48,    0
115695,19860104,   40,    0
115695,19860105,   65,    0
115695,19860106,   40,    0
115695,19860107,   24,    0
115695,19860108,   31,    0
115695,19860109,   26,    0
115695,19860110,   43,    0
115695,19860111,   49,    0
115695,19860112,   52,    0
115695,19860113,   68,    0
115695,19860114,   79,    0
115695,19860115,   68,    0
115695,19860116,   28,    0
115695,19860117,   24,    0
115695,19860118,   68,    0
115695,19860119,   96,    0
115695,19860120,   62,    0
115695,19860121,   74,    0
115695,19860122,   83,    0
115695,19860123,   71,    0
115695,19860124,   53,    0
115695,19860125,   36,    0
115695,19860126,   14,    0
115695,19860127,   27,    0
115695,19860128,   49,    0
115695,19860129,   19,    0
115695,19860130,   48,    0
115695,19860131,   62,    0
115695,19860201,   45,    0
115695,19860202,   42,    0
115695,19860203,   44,    0
115695,19860204,   48,    0
115695,19860205,   32,    0
115695,19860206,   18,    0
115695,19860207,   48,    0
115695,19860208,   27,    0
115695,19860209,   34,    0
115695,19860210,   29,    0
115695,19860211,   44,    0
115695,19860212,   41,    0
115695,19860213,   44,    0
115695,19860214,   53,    0
115695,19860215,   34,    0
115695,19860216,   36,    0
115695,19860217,   63,    0
115695,19860218,   43,    0
115695,19860219,   20,    0
115695,19860220,   25,    0
115695,19860221,   34,    0
115695,19860222,   14,    0
115695,19860223,   49,    0
115695,19860224,   47,    0
115695,19860225,   46,    0
115695,19860226,   61,    0
115695,19860227,   59,    0
115695,19860228,   57,    0
115695,19860301,   51,    0
115695,19860302,   41,    0
115695,19860303,   24,    0
115695,19860304,   50,    0
115695,19860305,   57,    0
115695,19860306,   23,    0
115695,19860307,   17,    0
115695,19860308,   30,    0
115695,19860309,   11,    0
115695,19860310,   27,    0
115695,19860311,   12,    0
115695,19860312,   31,    0
115695,19860313,   17,    0
115695,19860314,   12,    0
115695,19860315,   31,    0
115695,19860316,   31,    0
115695,19860317,   13,    0
115695,19860318,   26,    0
115695,19860319,   22,    0
115695,19860320,   50,    0
115695,19860321,   32,    0
115695,19860322,   39,    0
115695,19860323,   76,    0
115695,19860324,   85,    0
115695,19860325,   58,    0
115695,19860326,   53,    0
115695,19860327,   87,    0
115695,19860328,   83,    0
115695,19860329,   79,    0
115695,19860330,   81,    0
115695,19860331,   92,    0
115695,19860401,   57,    0
115695,19860402,   12,    0
115695,19860403,   17,    0
115695,19860404,   15,    0
115695,19860405,   10,    0
115695,19860406,   41,    0
115695,19860407,   35,    0
115695,19860408,   33,    0
115695,19860409,   52,    0
115695,19860410,   43,    0
115695,19860411,   42,    0
115695,19860412,   17,    0
115695,19860413,   22,    0
115695,19860414,   48,    0
115695,19860415,   58,    0
115695,19860416,   58,    0
115695,19860417,   43,    0
115695,19860418,   38,    0
115695,19860419,   24,    0
115695,19860420,   48,    0
115695,19860421,   53,    0
115695,19860422,   70,    0
115695,19860423,   37,    0
115695,19860424,   25,    0
115695,19860425,   19,    0
115695,19860426,   43,    0
115695,19860427,   43,    0
115695,19860428,   20,    0
115695,19860429,   26,    0
115695,19860430,   37,    0
115695,19860501,   45,    0
115695,19860502,   36,    0
115695,19860503,   25,    0
115695,19860504,   25,    0
115695,19860505,   25,    0
115695,19860506,   22,    0
115695,19860507,   46,    0
115695,19860508,   43,    0
115695,19860509,   28,    0
115695,19860510,   46,    0
115695,19860511,   44,    0
115695,19860512,   23,    0
115695,19860513,   21,    0
115695,19860514,   26,    0
115695,19860515,   31,    0
115695,19860516,   13,    0
115695,19860517,   21,    0
115695,19860518,   18,    0
115695,19860519,   17,    0
115695,19860520,   24,    0
115695,19860521,   40,    0
115695,19860522,   38,    0
115695,19860523,   19,    0
115695,19860524,   28,    0
115695,19860525,   10,    0
115695,19860526,   21,    0
115695,19860527,   22,    0
115695,19860528,   22,    0
115695,19860529,   25,    0
115695,19860530,   20,    0
115695,19860531,   14,    0
115695,19860601,   20,    0
115695,19860602,    8,    0
115695,19860603,   28,    0
115695,19860604,   38,    0
115695,19860605,   22,    0
115695,19860606,   52,    0
115695,19860607,   46,    0
115695,19860608,   28,    0
115695,19860609,   16,    0
115695,19860610,   33,    0
115695,19860611,   17,    0
115695,19860612,   28,    0
115695,19860613,   38,    0
115695,19860614,   48,    0
115695,19860615,   60,    0
115695,19860616,   19,    0
115695,19860617,   19,    0
115695,19860618,   15,    0
115695,19860619,   27,    0
115695,19860620,   34,    0
115695,19860621,   25,    0
115695,19860622,   19,    0
115695,19860623,   21,    0
115695,19860624,   26,    0
115695,19860625,   28,    0
115695,19860626,   35,    0
115695,19860627,   33,    0
115695,19860628,   27,    0
115695,19860629,   34,    0
115695,19860630,   36,    0
115695,19860701,   15,    0
115695,19860702,   23,    0
115695,19860703,   18,    0
115695,19860704,   22,    0
115695,19860705,   26,    0
115695,19860706,   25,    0
115695,19860707,   25,    0
115695,19860708,   19,    0
115695,19860709,   21,    0
115695,19860710,   39,    0
115695,19860711,   15,    0
115695,19860712,   18,    0
115695,19860713,   18,    0
115695,19860714,    9,    0
115695,19860715,   11,    0
115695,19860716,   20,    0
115695,19860717,   20,    0
115695,19860718,   33,    0
115695,19860719,   21,    0
115695,19860720,   12,    0
115695,19860721,   15,    0
115695,19860722,   21,    0
115695,19860723,   27,    0
115695,19860724,   40,    0
115695,19860725,   39,    0
115695,19860726,   31,    0
115695,19860727,   10,    0
115695,19860728,   12,    0
115695,19860729,   36,    0
115695,19860730,   14,    0
115695,19860731,   36,    0
115695,19860801,   18,    0
115695,19860802,   25,    0
115695,19860803,   47,    0
115695,19860804,   30,    0
115695,19860805,   26,    0
115695,19860806,   29,    0
115695,19860807,   37,    0
115695,19860808,   21,    0
115695,19860809,   17,    0
115695,19860810,   16,    0
115695,19860811,   11,    0
115695,19860812,   15,    0
115695,19860813,   12,    0
115695,19860814,   12,    0
115695,19860815,   22,    0
115695,19860816,   27,    0
115695,19860817,   13,    0
115695,19860818,   28,    0
115695,19860819,   21,    0
115695,19860820,   22,    0
115695,19860821,   14,    0
115695,19860822,   24,    0
115695,19860823,   24,    0
115695,19860824,   15,    0
115695,19860825,   13,    0
115695,19860826,   70,    0
115695,19860827,   71,    0
115695,19860828,   28,    0
115695,19860829,   29,    0
115695,19860830,   36,    0
115695,19860831,   21,    0
115695,19860901,   24,    0
115695,19860902,   47,    0
115695,19860903,   51,    0
115695,19860904,   18,    0
115695,19860905,    9,    0
115695,19860906,   20,    0
115695,19860907,   23,    0
115695,19860908,   20,    0
115695,19860909,   35,    0
115695,19860910,   25,    0
115695,19860911,   30,    0
115695,19860912,   32,    0
115695,19860913,   22,    0
115695,19860914,   53,    0
115695,19860915,   43,    0
115695,19860916,   42,    0
115695,19860917,   45,    0
115695,19860918,   31,    0
115695,19860919,   38,    0
115695,19860920,   24,    0
115695,19860921,    9,    0
115695,19860922,   13,    0
115695,19860923,   13,    0
115695,19860924,   38,    0
115695,19860925,   44,    0
115695,19860926,   33,    0
115695,19860927,    9,    0
115695,19860928,   14,    0
115695,19860929,   16,    0
115695,19860930,   32,    0
115695,19861001,   26,    0
115695,19861002,   12,    0
115695,19861003,   20,    0
115695,19861004,   24,    0
115695,19861005,   13,    0
115695,19861006,   12,    0
115695,19861007,    7,    0
115695,19861008,   14,    0
115695,19861009,    6,    0
115695,19861010,   14,    0
115695,19861011,    9,    0
115695,19861012,   38,    0
115695,19861013,   13,    0
115695,19861014,   15,    0
115695,19861015,    7,    0
115695,19861016,   24,    0
115695,19861017,   36,    0
115695,19861018,   24,    0
115695,19861019,   58,    0
115695,19861020,   82,    0
115695,19861021,   73,    0
115695,19861022,   86,    0
115695,19861023,   53,    0
115695,19861024,   36,    0
115695,19861025,   62,    0
115695,19861026,   39,    0
115695,19861027,   23,    0
115695,19861028,   30,    0
115695,19861029,   31,    0
115695,19861030,   14,    0
115695,19861031,   42,    0
115695,19861101,   55,    0
115695,19861102,   27,    0
115695,19861103,    9,    0
115695,19861104,   12,    0
115695,19861105,   37,    0
115695,19861106,   32,    0
115695,19861107,    7,    0
115695,19861108,   32,    0
115695,19861109,    8,    0
115695,19861110,   42,    0
115695,19861111,   36,    0
115695,19861112,   22,    0
115695,19861113,   46,    0
115695,19861114,   49,    0
115695,19861115,   55,    0
115695,19861116,   18,    0
115695,19861117,   38,    0
115695,19861118,   67,    0
115695,19861119,   82,    0
115695,19861120,   41,    0
115695,19861121,   39,    0
115695,19861122,   44,    0
115695,19861123,   63,    0
115695,19861124,   66,    0
115695,19861125,   56,    0
115695,19861126,   52,    0
115695,19861127,   21,    0
115695,19861128,   29,    0
115695,19861129,   20,    0
115695,19861130,   13,    0
115695,19861201,   26,    0
115695,19861202,   25,    0
115695,19861203,   28,    0
115695,19861204,   39,    0
115695,19861205,   38,    0
115695,19861206,   43,    0
115695,19861207,   21,    0
115695,19861208,   37,    0
115695,19861209,   40,    0
115695,19861210,   13,    0
115695,19861211,    6,    0
115695,19861212,   13,    0
115695,19861213,   35,    0
115695,19861214,   36,    0
115695,19861215,   47,    0
115695,19861216,   64,    0
115695,19861217,   53,    0
115695,19861218,   77,    0
115695,19861219,   77,    0
115695,19861220,   55,    0
115695,19861221,   38,    0
115695,19861222,   29,    0
115695,19861223,   26,    0
115695,19861224,   16,    0
115695,19861225,   27,    0
115695,19861226,   27,    0
115695,19861227,   42,    0
115695,19861228,   62,    0
115695,19861229,   74,    0
115695,19861230,   87,    0
115695,19861231,   80,    0
115695,19870101,   52,    0
115695,19870102,   46,    0
115695,19870103,   31,    0
115695,19870104,   49,    0
115695,19870105,   66,    0
115695,19870106,   49,    0
115695,19870107,   34,    0
115695,19870108,   16,    0
115695,19870109,   21,    0
115695,19870110,   39,    0
115695,19870111,   57,    0
115695,19870112,   17,    0
115695,19870113,   41,    0
115695,19870114,   75,    0
115695,19870115,   54,    0
115695,19870116,   39,    0
115695,19870117,   25,    0
115695,19870118,   37,    0
115695,19870119,   24,    0
115695,19870120,   27,    0
115695,19870121,   15,    0
115695,19870122,    3,    0
115695,19870123,   11,    0
115695,19870124,   16,    0
115695,19870125,   19,    0
115695,19870126,   30,    0
115695,19870127,   13,    0
115695,19870128,   16,    0
115695,19870129,   25,    0
115695,19870130,   52,    0
115695,19870131,   34,    0
115695,19870201,   13,    0
115695,19870202,   15,    0
115695,19870203,    9,    0
115695,19870204,   11,    0
115695,19870205,   13,    0
115695,19870206,   67,    0
115695,19870207,   36,    0
115695,19870208,   41,    0
115695,19870209,   29,    0
115695,19870210,   41,    0
115695,19870211,   19,    0
115695,19870212,   10,    0
115695,19870213,   23,    0
115695,19870214,   38,    0
115695,19870215,   17,    0
115695,19870216,   30,    0
115695,19870217,   18,    0
115695,19870218,   17,    0
115695,19870219,   40,    0
115695,19870220,   68,    0
115695,19870221,   33,    0
115695,19870222,   11,    0
115695,19870223,   19,    0
115695,19870224,   42,    0
115695,19870225,   26,    0
115695,19870226,   16,    0
115695,19870227,   46,    0
115695,19870228,   25,    0
115695,19870301,   17,    0
115695,19870302,   69,    0
115695,19870303,   51,    0
115695,19870304,   16,    0
115695,19870305,   16,    0
115695,19870306,   17,    0
115695,19870307,   41,    0
115695,19870308,   48,    0
115695,19870309,   57,    0
115695,19870310,   58,    0
115695,19870311,   52,    0
115695,19870312,   43,    0
115695,19870313,   30,    0
115695,19870314,   42,    0
115695,19870315,   27,    0
115695,19870316,   33,    0
115695,19870317,   54,    0
115695,19870318,   64,    0
115695,19870319,   36,    0
115695,19870320,   37,    0
115695,19870321,   47,    0
115695,19870322,   44,    0
115695,19870323,   69,    0
115695,19870324,   50,    0
115695,19870325,   45,    0
115695,19870326,   32,    0
115695,19870327,   97,    0
115695,19870328,   80,    0
115695,19870329,   26,    0
115695,19870330,   18,    0
115695,19870331,   11,    0
115695,19870401,   21,    0
115695,19870402,   29,    0
115695,19870403,   38,    0
115695,19870404,   53,    0
115695,19870405,   33,    0
115695,19870406,   35,    0
115695,19870407,   36,    0
115695,19870408,   37,    0
115695,19870409,   16,    0
115695,19870410,   23,    0
115695,19870411,   48,    0
115695,19870412,   45,    0
115695,19870413,   13,    0
115695,19870414,   11,    0
115695,19870415,   16,    0
115695,19870416,   15,    0
115695,19870417,   12,    0
115695,19870418,   14,    0
115695,19870419,   28,    0
115695,19870420,   44,    0
115695,19870421,   25,    0
115695,19870422,   26,    0
115695,19870423,   29,    0
115695,19870424,   19,    0
115695,19870425,   34,    0
115695,19870426,   14,    0
