EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111471 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
111471,19851214,    8,    0
111471,19851215,    8,    0
111471,19851216,    8,    0
111471,19851217,    8,    0
111471,19851218,    8,    0
111471,19851219,    6,    0
111471,19851220,    8,    0
111471,19851221,    3,    0
111471,19851222,    3,    0
111471,19851223,    8,    0
111471,19851224,    8,    0
111471,19851225,    8,    0
111471,19851226,    7,    0
111471,19851227,    7,    0
111471,19851228,    8,    0
111471,19851229,    7,    0
111471,19851230,    4,    0
111471,19851231,    4,    0
111471,19860101,    8,    0
111471,19860102,    8,    0
111471,19860103,    7,    0
111471,19860104,    7,    0
111471,19860105,    8,    0
111471,19860106,    7,    0
111471,19860107,    7,    0
111471,19860108,    8,    0
111471,19860109,    8,    0
111471,19860110,    8,    0
111471,19860111,    8,    0
111471,19860112,    5,    0
111471,19860113,    8,    0
111471,19860114,    6,    0
111471,19860115,    7,    0
111471,19860116,    5,    0
111471,19860117,    7,    0
111471,19860118,    8,    0
111471,19860119,    8,    0
111471,19860120,    6,    0
111471,19860121,    7,    0
111471,19860122,    7,    0
111471,19860123,    8,    0
111471,19860124,    6,    0
111471,19860125,    6,    0
111471,19860126,    5,    0
111471,19860127,    7,    0
111471,19860128,    6,    0
111471,19860129,    8,    0
111471,19860130,    7,    0
111471,19860131,    7,    0
111471,19860201,    8,    0
111471,19860202,    6,    0
111471,19860203,    8,    0
111471,19860204,    8,    0
111471,19860205,    8,    0
111471,19860206,    8,    0
111471,19860207,    5,    0
111471,19860208,    4,    0
111471,19860209,    3,    0
111471,19860210,    8,    0
111471,19860211,    3,    0
111471,19860212,    0,    0
111471,19860213,    0,    0
111471,19860214,    3,    0
111471,19860215,    2,    0
111471,19860216,    0,    0
111471,19860217,    6,    0
111471,19860218,    5,    0
111471,19860219,    5,    0
111471,19860220,    5,    0
111471,19860221,    2,    0
111471,19860222,    6,    0
111471,19860223,    7,    0
111471,19860224,    2,    0
111471,19860225,    0,    0
111471,19860226,    1,    0
111471,19860227,    3,    0
111471,19860228,    8,    0
111471,19860301,    5,    0
111471,19860302,    6,    0
111471,19860303,    3,    0
111471,19860304,    6,    0
111471,19860305,    8,    0
111471,19860306,    8,    0
111471,19860307,    6,    0
111471,19860308,    8,    0
111471,19860309,    5,    0
111471,19860310,    1,    0
111471,19860311,    7,    0
111471,19860312,    8,    0
111471,19860313,    8,    0
111471,19860314,    5,    0
111471,19860315,    5,    0
111471,19860316,    2,    0
111471,19860317,    6,    0
111471,19860318,    5,    0
111471,19860319,    6,    0
111471,19860320,    7,    0
111471,19860321,    6,    0
111471,19860322,    7,    0
111471,19860323,    6,    0
111471,19860324,    8,    0
111471,19860325,    6,    0
111471,19860326,    7,    0
111471,19860327,    8,    0
111471,19860328,    5,    0
111471,19860329,    7,    0
111471,19860330,    8,    0
111471,19860331,    5,    0
111471,19860401,    6,    0
111471,19860402,    7,    0
111471,19860403,    8,    0
111471,19860404,    6,    0
111471,19860405,    7,    0
111471,19860406,    8,    0
111471,19860407,    8,    0
111471,19860408,    5,    0
111471,19860409,    8,    0
111471,19860410,    8,    0
111471,19860411,    4,    0
111471,19860412,    2,    0
111471,19860413,    7,    0
111471,19860414,    8,    0
111471,19860415,    7,    0
111471,19860416,    6,    0
111471,19860417,    6,    0
111471,19860418,    6,    0
111471,19860419,    7,    0
111471,19860420,    8,    0
111471,19860421,    7,    0
111471,19860422,    7,    0
111471,19860423,    7,    0
111471,19860424,    6,    0
111471,19860425,    6,    0
111471,19860426,    8,    0
111471,19860427,    6,    0
111471,19860428,    8,    0
111471,19860429,    8,    0
111471,19860430,    5,    0
111471,19860501,    1,    0
111471,19860502,    1,    0
111471,19860503,    6,    0
111471,19860504,    5,    0
111471,19860505,    7,    0
111471,19860506,    7,    0
111471,19860507,    7,    0
111471,19860508,    7,    0
111471,19860509,    7,    0
111471,19860510,    8,    0
111471,19860511,    7,    0
111471,19860512,    4,    0
111471,19860513,    7,    0
111471,19860514,    7,    0
111471,19860515,    6,    0
111471,19860516,    5,    0
111471,19860517,    6,    0
111471,19860518,    7,    0
111471,19860519,    8,    0
111471,19860520,    7,    0
111471,19860521,    6,    0
111471,19860522,    4,    0
111471,19860523,    5,    0
111471,19860524,    6,    0
111471,19860525,    3,    0
111471,19860526,    4,    0
111471,19860527,    7,    0
111471,19860528,    5,    0
111471,19860529,    6,    0
111471,19860530,    7,    0
111471,19860531,    4,    0
111471,19860601,    7,    0
111471,19860602,    5,    0
111471,19860603,    6,    0
111471,19860604,    7,    0
111471,19860605,    7,    0
111471,19860606,    8,    0
111471,19860607,    8,    0
111471,19860608,    7,    0
111471,19860609,    4,    0
111471,19860610,    3,    0
111471,19860611,    8,    0
111471,19860612,    4,    0
111471,19860613,    3,    0
111471,19860614,    7,    0
111471,19860615,    2,    0
111471,19860616,    5,    0
111471,19860617,    6,    0
111471,19860618,    7,    0
111471,19860619,    5,    0
111471,19860620,    7,    0
111471,19860621,    4,    0
111471,19860622,    3,    0
111471,19860623,    6,    0
111471,19860624,    5,    0
111471,19860625,    1,    0
111471,19860626,    0,    0
111471,19860627,    2,    0
111471,19860628,    0,    0
111471,19860629,    0,    0
111471,19860630,    1,    0
111471,19860701,    4,    0
111471,19860702,    1,    0
111471,19860703,    6,    0
111471,19860704,    3,    0
111471,19860705,    7,    0
111471,19860706,    7,    0
111471,19860707,    7,    0
111471,19860708,    7,    0
111471,19860709,    7,    0
111471,19860710,    7,    0
111471,19860711,    7,    0
111471,19860712,    5,    0
111471,19860713,    5,    0
111471,19860714,    4,    0
111471,19860715,    4,    0
111471,19860716,    3,    0
111471,19860717,    4,    0
111471,19860718,    5,    0
111471,19860719,    5,    0
111471,19860720,    4,    0
111471,19860721,    5,    0
111471,19860722,    5,    0
111471,19860723,    8,    0
111471,19860724,    5,    0
111471,19860725,    8,    0
111471,19860726,    7,    0
111471,19860727,    7,    0
111471,19860728,    5,    0
111471,19860729,    6,    0
111471,19860730,    3,    0
111471,19860731,    6,    0
111471,19860801,    4,    0
111471,19860802,    1,    0
111471,19860803,    1,    0
111471,19860804,    7,    0
111471,19860805,    5,    0
111471,19860806,    0,    0
111471,19860807,    3,    0
111471,19860808,    5,    0
111471,19860809,    5,    0
111471,19860810,    6,    0
111471,19860811,    7,    0
111471,19860812,    8,    0
111471,19860813,    6,    0
111471,19860814,    6,    0
111471,19860815,    7,    0
111471,19860816,    6,    0
111471,19860817,    7,    0
111471,19860818,    7,    0
111471,19860819,    6,    0
111471,19860820,    5,    0
111471,19860821,    5,    0
111471,19860822,    7,    0
111471,19860823,    7,    0
111471,19860824,    8,    0
111471,19860825,    6,    0
111471,19860826,    8,    0
111471,19860827,    6,    0
111471,19860828,    7,    0
111471,19860829,    6,    0
111471,19860830,    8,    0
111471,19860831,    5,    0
111471,19860901,    7,    0
111471,19860902,    6,    0
111471,19860903,    7,    0
111471,19860904,    5,    0
111471,19860905,    3,    0
111471,19860906,    7,    0
111471,19860907,    5,    0
111471,19860908,    4,    0
111471,19860909,    1,    0
111471,19860910,    0,    0
111471,19860911,    7,    0
111471,19860912,    8,    0
111471,19860913,    7,    0
111471,19860914,    7,    0
111471,19860915,    7,    0
111471,19860916,    8,    0
111471,19860917,    8,    0
111471,19860918,    5,    0
111471,19860919,    2,    0
111471,19860920,    1,    0
111471,19860921,    4,    0
111471,19860922,    4,    0
111471,19860923,    5,    0
111471,19860924,    6,    0
111471,19860925,    3,    0
111471,19860926,    4,    0
111471,19860927,    5,    0
111471,19860928,    3,    0
111471,19860929,    6,    0
111471,19860930,    2,    0
111471,19861001,    0,    0
111471,19861002,    4,    0
111471,19861003,    5,    0
111471,19861004,    1,    0
111471,19861005,    1,    0
111471,19861006,    7,    0
111471,19861007,    7,    0
111471,19861008,    5,    0
111471,19861009,    4,    0
111471,19861010,    3,    0
111471,19861011,    5,    0
111471,19861012,    2,    0
111471,19861013,    7,    0
111471,19861014,    5,    0
111471,19861015,    7,    0
111471,19861016,    7,    0
111471,19861017,    6,    0
111471,19861018,    8,    0
111471,19861019,    7,    0
111471,19861020,    7,    0
111471,19861021,    8,    0
111471,19861022,    8,    0
111471,19861023,    6,    0
111471,19861024,    6,    0
111471,19861025,    7,    0
111471,19861026,    4,    0
111471,19861027,    5,    0
111471,19861028,    8,    0
111471,19861029,    4,    0
111471,19861030,    4,    0
111471,19861031,    8,    0
111471,19861101,    8,    0
111471,19861102,    5,    0
111471,19861103,    6,    0
111471,19861104,    7,    0
111471,19861105,    8,    0
111471,19861106,    5,    0
111471,19861107,    5,    0
111471,19861108,    6,    0
111471,19861109,    5,    0
111471,19861110,    4,    0
111471,19861111,    1,    0
111471,19861112,    3,    0
111471,19861113,    4,    0
111471,19861114,    7,    0
111471,19861115,    7,    0
111471,19861116,    7,    0
111471,19861117,    6,    0
111471,19861118,    7,    0
111471,19861119,    8,    0
111471,19861120,    5,    0
111471,19861121,    7,    0
111471,19861122,    7,    0
111471,19861123,    7,    0
111471,19861124,    8,    0
111471,19861125,    8,    0
111471,19861126,    7,    0
111471,19861127,    6,    0
111471,19861128,    3,    0
111471,19861129,    1,    0
111471,19861130,    8,    0
111471,19861201,    8,    0
111471,19861202,    8,    0
111471,19861203,    3,    0
111471,19861204,    1,    0
111471,19861205,    2,    0
111471,19861206,    8,    0
111471,19861207,    6,    0
111471,19861208,    2,    0
111471,19861209,    7,    0
111471,19861210,    8,    0
111471,19861211,    5,    0
111471,19861212,    8,    0
111471,19861213,    7,    0
111471,19861214,    7,    0
111471,19861215,    8,    0
111471,19861216,    5,    0
111471,19861217,    7,    0
111471,19861218,    8,    0
111471,19861219,    6,    0
111471,19861220,    6,    0
111471,19861221,    7,    0
111471,19861222,    6,    0
111471,19861223,    6,    0
111471,19861224,    4,    0
111471,19861225,    8,    0
111471,19861226,    8,    0
111471,19861227,    7,    0
111471,19861228,    8,    0
111471,19861229,    7,    0
111471,19861230,    8,    0
111471,19861231,    7,    0
111471,19870101,    8,    0
111471,19870102,    7,    0
111471,19870103,    4,    0
111471,19870104,    8,    0
111471,19870105,    7,    0
111471,19870106,    7,    0
111471,19870107,    6,    0
111471,19870108,    5,    0
111471,19870109,    7,    0
111471,19870110,    7,    0
111471,19870111,    4,    0
111471,19870112,    6,    0
111471,19870113,    5,    0
111471,19870114,    5,    0
111471,19870115,    8,    0
111471,19870116,    8,    0
111471,19870117,    8,    0
111471,19870118,    8,    0
111471,19870119,    8,    0
111471,19870120,    8,    0
111471,19870121,    7,    0
111471,19870122,    8,    0
111471,19870123,    8,    0
111471,19870124,    8,    0
111471,19870125,    8,    0
111471,19870126,    8,    0
111471,19870127,    4,    0
111471,19870128,    7,    0
111471,19870129,    1,    0
111471,19870130,    1,    0
111471,19870131,    0,    0
111471,19870201,    0,    0
111471,19870202,    5,    0
111471,19870203,    8,    0
111471,19870204,    8,    0
111471,19870205,    7,    0
111471,19870206,    8,    0
111471,19870207,    7,    0
111471,19870208,    8,    0
111471,19870209,    8,    0
111471,19870210,    6,    0
111471,19870211,    5,    0
111471,19870212,    8,    0
111471,19870213,    7,    0
111471,19870214,    8,    0
111471,19870215,    8,    0
111471,19870216,    8,    0
111471,19870217,    8,    0
111471,19870218,    7,    0
111471,19870219,    6,    0
111471,19870220,    8,    0
111471,19870221,    8,    0
111471,19870222,    7,    0
111471,19870223,    5,    0
111471,19870224,    4,    0
111471,19870225,    4,    0
111471,19870226,    8,    0
111471,19870227,    8,    0
111471,19870228,    8,    0
111471,19870301,    8,    0
111471,19870302,    8,    0
111471,19870303,    3,    0
111471,19870304,    7,    0
111471,19870305,    0,    0
111471,19870306,    4,    0
111471,19870307,    2,    0
111471,19870308,    4,    0
111471,19870309,    0,    0
111471,19870310,    0,    0
111471,19870311,    0,    0
111471,19870312,    0,    0
111471,19870313,    2,    0
111471,19870314,    1,    0
111471,19870315,    7,    0
111471,19870316,    7,    0
111471,19870317,    8,    0
111471,19870318,    6,    0
111471,19870319,    7,    0
111471,19870320,    7,    0
111471,19870321,    6,    0
111471,19870322,    5,    0
111471,19870323,    8,    0
111471,19870324,    8,    0
111471,19870325,    8,    0
111471,19870326,    5,    0
111471,19870327,    7,    0
111471,19870328,    6,    0
111471,19870329,    4,    0
111471,19870330,    7,    0
111471,19870331,    7,    0
111471,19870401,    2,    0
111471,19870402,    7,    0
111471,19870403,    8,    0
111471,19870404,    7,    0
111471,19870405,    4,    0
111471,19870406,    5,    0
111471,19870407,    5,    0
111471,19870408,    5,    0
111471,19870409,    7,    0
111471,19870410,    7,    0
111471,19870411,    4,    0
111471,19870412,    7,    0
111471,19870413,    5,    0
111471,19870414,    2,    0
111471,19870415,    5,    0
111471,19870416,    6,    0
111471,19870417,    0,    0
111471,19870418,    2,    0
111471,19870419,    6,    0
111471,19870420,    6,    0
111471,19870421,    5,    0
111471,19870422,    0,    0
111471,19870423,    0,    0
111471,19870424,    1,    0
111471,19870425,    4,    0
111471,19870426,    7,    0
111471,19870427,    4,    0
111471,19870428,    2,    0
111471,19870429,    5,    0
111471,19870430,    5,    0
111471,19870501,    4,    0
111471,19870502,    6,    0
111471,19870503,    7,    0
111471,19870504,    8,    0
111471,19870505,    7,    0
111471,19870506,    7,    0
111471,19870507,    3,    0
111471,19870508,    0,    0
111471,19870509,    1,    0
111471,19870510,    5,    0
111471,19870511,    7,    0
111471,19870512,    6,    0
111471,19870513,    5,    0
111471,19870514,    8,    0
111471,19870515,    6,    0
111471,19870516,    6,    0
111471,19870517,    6,    0
111471,19870518,    8,    0
111471,19870519,    7,    0
111471,19870520,    7,    0
111471,19870521,    8,    0
111471,19870522,    7,    0
111471,19870523,    6,    0
111471,19870524,    6,    0
111471,19870525,    2,    0
111471,19870526,    5,    0
111471,19870527,    7,    0
111471,19870528,    7,    0
111471,19870529,    7,    0
111471,19870530,    7,    0
111471,19870531,    7,    0
111471,19870601,    6,    0
111471,19870602,    7,    0
111471,19870603,    8,    0
111471,19870604,    7,    0
111471,19870605,    5,    0
111471,19870606,    7,    0
111471,19870607,    7,    0
111471,19870608,    6,    0
111471,19870609,    4,    0
111471,19870610,    7,    0
111471,19870611,    6,    0
111471,19870612,    7,    0
111471,19870613,    7,    0
111471,19870614,    6,    0
111471,19870615,    8,    0
111471,19870616,    7,    0
111471,19870617,    7,    0
111471,19870618,    7,    0
111471,19870619,    8,    0
111471,19870620,    7,    0
111471,19870621,    5,    0
111471,19870622,    7,    0
111471,19870623,    7,    0
111471,19870624,    7,    0
111471,19870625,    7,    0
111471,19870626,    6,    0
111471,19870627,    6,    0
111471,19870628,    6,    0
111471,19870629,    0,    0
111471,19870630,    4,    0
111471,19870701,    6,    0
111471,19870702,    6,    0
111471,19870703,    2,    0
111471,19870704,    0,    0
111471,19870705,    0,    0
111471,19870706,    1,    0
111471,19870707,    5,    0
111471,19870708,    6,    0
111471,19870709,    3,    0
111471,19870710,    1,    0
111471,19870711,    2,    0
111471,19870712,    6,    0
111471,19870713,    1,    0
111471,19870714,    2,    0
111471,19870715,    5,    0
111471,19870716,    7,    0
111471,19870717,    7,    0
111471,19870718,    7,    0
111471,19870719,    6,    0
111471,19870720,    7,    0
111471,19870721,    8,    0
111471,19870722,    7,    0
111471,19870723,    4,    0
111471,19870724,    7,    0
111471,19870725,    7,    0
111471,19870726,    6,    0
111471,19870727,    6,    0
111471,19870728,    8,    0
111471,19870729,    7,    0
111471,19870730,    7,    0
111471,19870731,    8,    0
111471,19870801,    7,    0
111471,19870802,    8,    0
111471,19870803,    8,    0
111471,19870804,    6,    0
111471,19870805,    6,    0
111471,19870806,    5,    0
111471,19870807,    4,    0
111471,19870808,    4,    0
111471,19870809,    7,    0
111471,19870810,    5,    0
111471,19870811,    6,    0
111471,19870812,    7,    0
111471,19870813,    4,    0
111471,19870814,    4,    0
111471,19870815,    5,    0
111471,19870816,    1,    0
111471,19870817,    3,    0
111471,19870818,    6,    0
111471,19870819,    4,    0
111471,19870820,    5,    0
111471,19870821,    0,    0
111471,19870822,    2,    0
111471,19870823,    6,    0
111471,19870824,    8,    0
111471,19870825,    7,    0
111471,19870826,    7,    0
111471,19870827,    8,    0
111471,19870828,    6,    0
111471,19870829,    8,    0
111471,19870830,    3,    0
111471,19870831,    1,    0
111471,19870901,    4,    0
111471,19870902,    4,    0
111471,19870903,    3,    0
111471,19870904,    7,    0
111471,19870905,    7,    0
111471,19870906,    7,    0
111471,19870907,    8,    0
111471,19870908,    5,    0
111471,19870909,    4,    0
111471,19870910,    7,    0
111471,19870911,    7,    0
111471,19870912,    5,    0
111471,19870913,    6,    0
111471,19870914,    6,    0
111471,19870915,    6,    0
111471,19870916,    2,    0
111471,19870917,    6,    0
111471,19870918,    6,    0
111471,19870919,    7,    0
111471,19870920,    5,    0
111471,19870921,    4,    0
111471,19870922,    6,    0
111471,19870923,    7,    0
111471,19870924,    5,    0
111471,19870925,    7,    0
111471,19870926,    8,    0
111471,19870927,    6,    0
111471,19870928,    6,    0
111471,19870929,    3,    0
111471,19870930,    0,    0
111471,19871001,    3,    0
111471,19871002,    3,    0
111471,19871003,    4,    0
111471,19871004,    6,    0
111471,19871005,    8,    0
111471,19871006,    7,    0
111471,19871007,    7,    0
111471,19871008,    7,    0
111471,19871009,    6,    0
111471,19871010,    6,    0
111471,19871011,    7,    0
111471,19871012,    7,    0
111471,19871013,    7,    0
111471,19871014,    7,    0
111471,19871015,    8,    0
111471,19871016,    7,    0
111471,19871017,    5,    0
111471,19871018,    3,    0
111471,19871019,    2,    0
111471,19871020,    6,    0
111471,19871021,    4,    0
111471,19871022,    3,    0
111471,19871023,    8,    0
111471,19871024,    7,    0
111471,19871025,    3,    0
111471,19871026,    7,    0
111471,19871027,    7,    0
111471,19871028,    7,    0
111471,19871029,    8,    0
111471,19871030,    7,    0
111471,19871031,    7,    0
111471,19871101,    8,    0
111471,19871102,    4,    0
111471,19871103,    6,    0
111471,19871104,    1,    0
111471,19871105,    1,    0
111471,19871106,    0,    0
111471,19871107,    8,    0
111471,19871108,    8,    0
111471,19871109,    8,    0
111471,19871110,    8,    0
111471,19871111,    7,    0
111471,19871112,    6,    0
111471,19871113,    8,    0
111471,19871114,    5,    0
111471,19871115,    8,    0
111471,19871116,    7,    0
111471,19871117,    6,    0
111471,19871118,    7,    0
111471,19871119,    7,    0
111471,19871120,    7,    0
111471,19871121,    7,    0
111471,19871122,    8,    0
111471,19871123,    7,    0
111471,19871124,    6,    0
111471,19871125,    8,    0
111471,19871126,    7,    0
111471,19871127,    8,    0
111471,19871128,    7,    0
111471,19871129,    8,    0
111471,19871130,    6,    0
111471,19871201,    6,    0
111471,19871202,    7,    0
111471,19871203,    7,    0
111471,19871204,    4,    0
111471,19871205,    7,    0
111471,19871206,    8,    0
111471,19871207,    6,    0
111471,19871208,    0,    0
111471,19871209,    0,    0
111471,19871210,    4,    0
111471,19871211,    8,    0
111471,19871212,    4,    0
111471,19871213,    5,    0
111471,19871214,    5,    0
111471,19871215,    8,    0
111471,19871216,    8,    0
111471,19871217,    8,    0
111471,19871218,    8,    0
111471,19871219,    6,    0
111471,19871220,    7,    0
111471,19871221,    8,    0
111471,19871222,    3,    0
111471,19871223,    3,    0
111471,19871224,    7,    0
111471,19871225,    8,    0
111471,19871226,    8,    0
111471,19871227,    6,    0
111471,19871228,    8,    0
111471,19871229,    6,    0
111471,19871230,    8,    0
111471,19871231,    7,    0
111471,19880101,    8,    0
111471,19880102,    8,    0
111471,19880103,    7,    0
111471,19880104,    7,    0
111471,19880105,    7,    0
111471,19880106,    8,    0
111471,19880107,    7,    0
111471,19880108,    5,    0
111471,19880109,    8,    0
111471,19880110,    8,    0
111471,19880111,    5,    0
111471,19880112,    3,    0
111471,19880113,    6,    0
111471,19880114,    8,    0
111471,19880115,    7,    0
111471,19880116,    7,    0
111471,19880117,    6,    0
111471,19880118,    8,    0
111471,19880119,    8,    0
111471,19880120,    7,    0
111471,19880121,    7,    0
111471,19880122,    7,    0
111471,19880123,    6,    0
111471,19880124,    8,    0
111471,19880125,    6,    0
111471,19880126,    6,    0
111471,19880127,    6,    0
111471,19880128,    7,    0
111471,19880129,    7,    0
111471,19880130,    7,    0
111471,19880131,    7,    0
111471,19880201,    8,    0
111471,19880202,    7,    0
111471,19880203,    6,    0
111471,19880204,    7,    0
111471,19880205,    8,    0
111471,19880206,    3,    0
111471,19880207,    5,    0
111471,19880208,    7,    0
111471,19880209,    8,    0
111471,19880210,    6,    0
111471,19880211,    7,    0
111471,19880212,    6,    0
111471,19880213,    2,    0
111471,19880214,    2,    0
111471,19880215,    2,    0
111471,19880216,    4,    0
111471,19880217,    7,    0
111471,19880218,    7,    0
111471,19880219,    6,    0
111471,19880220,    5,    0
111471,19880221,    3,    0
111471,19880222,    2,    0
111471,19880223,    7,    0
111471,19880224,    7,    0
111471,19880225,    8,    0
111471,19880226,    8,    0
111471,19880227,    8,    0
111471,19880228,    8,    0
111471,19880229,    7,    0
111471,19880301,    7,    0
111471,19880302,    6,    0
111471,19880303,    7,    0
111471,19880304,    8,    0
111471,19880305,    5,    0
111471,19880306,    8,    0
111471,19880307,    6,    0
111471,19880308,    3,    0
111471,19880309,    5,    0
111471,19880310,    7,    0
111471,19880311,    7,    0
111471,19880312,    8,    0
111471,19880313,    8,    0
111471,19880314,    8,    0
111471,19880315,    8,    0
111471,19880316,    8,    0
111471,19880317,    6,    0
111471,19880318,    4,    0
111471,19880319,    8,    0
111471,19880320,    7,    0
111471,19880321,    7,    0
111471,19880322,    7,    0
111471,19880323,    7,    0
111471,19880324,    8,    0
111471,19880325,    6,    0
111471,19880326,    7,    0
111471,19880327,    5,    0
111471,19880328,    7,    0
111471,19880329,    7,    0
111471,19880330,    8,    0
111471,19880331,    7,    0
111471,19880401,    7,    0
111471,19880402,    3,    0
111471,19880403,    1,    0
111471,19880404,    6,    0
111471,19880405,    8,    0
111471,19880406,    2,    0
111471,19880407,    3,    0
111471,19880408,    8,    0
111471,19880409,    8,    0
111471,19880410,    1,    0
111471,19880411,    1,    0
111471,19880412,    7,    0
111471,19880413,    5,    0
111471,19880414,    4,    0
111471,19880415,    5,    0
111471,19880416,    7,    0
111471,19880417,    6,    0
111471,19880418,    4,    0
111471,19880419,    5,    0
111471,19880420,    6,    0
111471,19880421,    4,    0
111471,19880422,    4,    0
111471,19880423,    2,    0
111471,19880424,    0,    0
111471,19880425,    4,    0
111471,19880426,    6,    0
111471,19880427,    6,    0
111471,19880428,    5,    0
111471,19880429,    5,    0
111471,19880430,    4,    0
111471,19880501,    5,    0
111471,19880502,    7,    0
111471,19880503,    7,    0
111471,19880504,    4,    0
111471,19880505,    5,    0
111471,19880506,    1,    0
111471,19880507,    7,    0
111471,19880508,    8,    0
111471,19880509,    7,    0
111471,19880510,    7,    0
111471,19880511,    7,    0
111471,19880512,    4,    0
111471,19880513,    2,    0
111471,19880514,    3,    0
111471,19880515,    4,    0
111471,19880516,    6,    0
111471,19880517,    8,    0
111471,19880518,    8,    0
111471,19880519,    8,    0
111471,19880520,    5,    0
111471,19880521,    3,    0
111471,19880522,    1,    0
111471,19880523,    5,    0
111471,19880524,    5,    0
111471,19880525,    3,    0
111471,19880526,    6,    0
111471,19880527,    7,    0
111471,19880528,    6,    0
111471,19880529,    7,    0
111471,19880530,    7,    0
111471,19880531,    7,    0
111471,19880601,    6,    0
111471,19880602,    7,    0
111471,19880603,    8,    0
111471,19880604,    6,    0
111471,19880605,    6,    0
111471,19880606,    6,    0
111471,19880607,    8,    0
111471,19880608,    7,    0
111471,19880609,    5,    0
111471,19880610,    5,    0
111471,19880611,    5,    0
111471,19880612,    6,    0
111471,19880613,    4,    0
111471,19880614,    4,    0
111471,19880615,    3,    0
111471,19880616,    4,    0
111471,19880617,    5,    0
111471,19880618,    3,    0
111471,19880619,    4,    0
111471,19880620,    7,    0
111471,19880621,    7,    0
111471,19880622,    6,    0
111471,19880623,    1,    0
111471,19880624,    8,    0
111471,19880625,    8,    0
111471,19880626,    7,    0
111471,19880627,    7,    0
111471,19880628,    6,    0
111471,19880629,    5,    0
111471,19880630,    7,    0
111471,19880701,    6,    0
111471,19880702,    7,    0
111471,19880703,    7,    0
111471,19880704,    7,    0
111471,19880705,    5,    0
111471,19880706,    4,    0
111471,19880707,    6,    0
111471,19880708,    4,    0
111471,19880709,    5,    0
111471,19880710,    3,    0
111471,19880711,    5,    0
111471,19880712,    3,    0
111471,19880713,    8,    0
111471,19880714,    7,    0
111471,19880715,    7,    0
111471,19880716,    8,    0
111471,19880717,    7,    0
111471,19880718,    7,    0
111471,19880719,    3,    0
111471,19880720,    5,    0
111471,19880721,    7,    0
111471,19880722,    5,    0
111471,19880723,    5,    0
111471,19880724,    5,    0
111471,19880725,    2,    0
111471,19880726,    5,    0
111471,19880727,    5,    0
111471,19880728,    3,    0
111471,19880729,    4,    0
111471,19880730,    4,    0
111471,19880731,    5,    0
111471,19880801,    4,    0
111471,19880802,    7,    0
111471,19880803,    5,    0
111471,19880804,    1,    0
111471,19880805,    3,    0
111471,19880806,    0,    0
111471,19880807,    1,    0
111471,19880808,    4,    0
111471,19880809,    5,    0
111471,19880810,    4,    0
111471,19880811,    5,    0
111471,19880812,    6,    0
111471,19880813,    2,    0
111471,19880814,    2,    0
111471,19880815,    1,    0
111471,19880816,    3,    0
111471,19880817,    3,    0
111471,19880818,    0,    0
111471,19880819,    7,    0
111471,19880820,    5,    0
111471,19880821,    6,    0
111471,19880822,    7,    0
111471,19880823,    6,    0
111471,19880824,    7,    0
111471,19880825,    6,    0
111471,19880826,    8,    0
111471,19880827,    5,    0
111471,19880828,    2,    0
111471,19880829,    6,    0
111471,19880830,    6,    0
111471,19880831,    5,    0
111471,19880901,    7,    0
111471,19880902,    5,    0
111471,19880903,    8,    0
111471,19880904,    7,    0
111471,19880905,    7,    0
111471,19880906,    3,    0
111471,19880907,    0,    0
111471,19880908,    0,    0
111471,19880909,    2,    0
111471,19880910,    1,    0
111471,19880911,    6,    0
111471,19880912,    7,    0
111471,19880913,    4,    0
111471,19880914,    7,    0
111471,19880915,    7,    0
111471,19880916,    8,    0
111471,19880917,    7,    0
111471,19880918,    7,    0
111471,19880919,    8,    0
111471,19880920,    3,    0
111471,19880921,    3,    0
111471,19880922,    3,    0
111471,19880923,    6,    0
111471,19880924,    8,    0
111471,19880925,    8,    0
111471,19880926,    7,    0
111471,19880927,    4,    0
111471,19880928,    8,    0
111471,19880929,    7,    0
111471,19880930,    6,    0
111471,19881001,    6,    0
111471,19881002,    3,    0
111471,19881003,    7,    0
111471,19881004,    2,    0
111471,19881005,    7,    0
111471,19881006,    8,    0
111471,19881007,    6,    0
111471,19881008,    7,    0
111471,19881009,    7,    0
111471,19881010,    4,    0
111471,19881011,    8,    0
111471,19881012,    7,    0
111471,19881013,    5,    0
111471,19881014,    4,    0
111471,19881015,    6,    0
111471,19881016,    7,    0
111471,19881017,    4,    0
111471,19881018,    7,    0
111471,19881019,    7,    0
111471,19881020,    8,    0
111471,19881021,    4,    0
111471,19881022,    8,    0
111471,19881023,    8,    0
