EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111476 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
111476,19790922,   20,    0
111476,19790923,   34,    0
111476,19790924,   22,    0
111476,19790925,   62,    0
111476,19790926,    2,    0
111476,19790927,   37,    0
111476,19790928,    0,    0
111476,19790929,   47,    0
111476,19790930,   66,    0
111476,19791001,   95,    0
111476,19791002,   62,    0
111476,19791003,   46,    0
111476,19791004,   35,    0
111476,19791005,   12,    0
111476,19791006,   57,    0
111476,19791007,    0,    0
111476,19791008,   45,    0
111476,19791009,   84,    0
111476,19791010,   76,    0
111476,19791011,   40,    0
111476,19791012,   61,    0
111476,19791013,   10,    0
111476,19791014,   13,    0
111476,19791015,   18,    0
111476,19791016,    0,    0
111476,19791017,   27,    0
111476,19791018,   20,    0
111476,19791019,   55,    0
111476,19791020,   82,    0
111476,19791021,   15,    0
111476,19791022,   56,    0
111476,19791023,   79,    0
111476,19791024,   16,    0
111476,19791025,   85,    0
111476,19791026,   84,    0
111476,19791027,   32,    0
111476,19791028,   56,    0
111476,19791029,    0,    0
111476,19791030,   37,    0
111476,19791031,    5,    0
111476,19791101,   32,    0
111476,19791102,   45,    0
111476,19791103,    9,    0
111476,19791104,    0,    0
111476,19791105,   44,    0
111476,19791106,    2,    0
111476,19791107,    2,    0
111476,19791108,   35,    0
111476,19791109,   40,    0
111476,19791110,    9,    0
111476,19791111,   36,    0
111476,19791112,    0,    0
111476,19791113,   82,    0
111476,19791114,    8,    0
111476,19791115,    0,    0
111476,19791116,    8,    0
111476,19791117,   31,    0
111476,19791118,    0,    0
111476,19791119,    0,    0
111476,19791120,    7,    0
111476,19791121,    2,    0
111476,19791122,    0,    0
111476,19791123,    0,    0
111476,19791124,    0,    0
111476,19791125,    0,    0
111476,19791126,    0,    0
111476,19791127,    0,    0
111476,19791128,    0,    0
111476,19791129,    0,    0
111476,19791130,   36,    0
111476,19791201,    0,    0
111476,19791202,    1,    0
111476,19791203,   31,    0
111476,19791204,   38,    0
111476,19791205,   18,    0
111476,19791206,    0,    0
111476,19791207,   51,    0
111476,19791208,    0,    0
111476,19791209,    2,    0
111476,19791210,    0,    0
111476,19791211,    0,    0
111476,19791212,   10,    0
111476,19791213,    0,    0
111476,19791214,    4,    0
111476,19791215,   19,    0
111476,19791216,   27,    0
111476,19791217,    0,    0
111476,19791218,    2,    0
111476,19791219,    0,    0
111476,19791220,    4,    0
111476,19791221,   18,    0
111476,19791222,    0,    0
111476,19791223,    0,    0
111476,19791224,    0,    0
111476,19791225,    0,    0
111476,19791226,    0,    0
111476,19791227,   23,    0
111476,19791228,    1,    0
111476,19791229,    0,    0
111476,19791230,    0,    0
111476,19791231,    1,    0
111476,19800101,   12,    0
111476,19800102,    6,    0
111476,19800103,   21,    0
111476,19800104,    0,    0
111476,19800105,    0,    0
111476,19800106,    0,    0
111476,19800107,    0,    0
111476,19800108,    3,    0
111476,19800109,   12,    0
111476,19800110,    1,    0
111476,19800111,    2,    0
111476,19800112,    9,    0
111476,19800113,   69,    0
111476,19800114,   32,    0
111476,19800115,   50,    0
111476,19800116,    2,    0
111476,19800117,   58,    0
111476,19800118,   41,    0
111476,19800119,   64,    0
111476,19800120,    2,    0
111476,19800121,    7,    0
111476,19800122,   14,    0
111476,19800123,    9,    0
111476,19800124,    0,    0
111476,19800125,   28,    0
111476,19800126,   54,    0
111476,19800127,   20,    0
111476,19800128,    0,    0
111476,19800129,    3,    0
111476,19800130,    0,    0
111476,19800131,    0,    0
111476,19800201,   37,    0
111476,19800202,    0,    0
111476,19800203,    2,    0
111476,19800204,    1,    0
111476,19800205,    0,    0
111476,19800206,    1,    0
111476,19800207,    2,    0
111476,19800208,   34,    0
111476,19800209,   21,    0
111476,19800210,    1,    0
111476,19800211,    0,    0
111476,19800212,    3,    0
111476,19800213,    0,    0
111476,19800214,    0,    0
111476,19800215,    8,    0
111476,19800216,   10,    0
111476,19800217,   30,    0
111476,19800218,   58,    0
111476,19800219,   94,    0
111476,19800220,   91,    0
111476,19800221,   87,    0
111476,19800222,   92,    0
111476,19800223,    0,    0
111476,19800224,   88,    0
111476,19800225,   33,    0
111476,19800226,   68,    0
111476,19800227,   77,    0
111476,19800228,   16,    0
111476,19800229,    0,    0
111476,19800301,    3,    0
111476,19800302,   23,    0
111476,19800303,   76,    0
111476,19800304,   23,    0
111476,19800305,   94,    0
111476,19800306,    0,    0
111476,19800307,   20,    0
111476,19800308,    2,    0
111476,19800309,   20,    0
111476,19800310,    0,    0
111476,19800311,   42,    0
111476,19800312,   11,    0
111476,19800313,    0,    0
111476,19800314,   32,    0
111476,19800315,    0,    0
111476,19800316,   14,    0
111476,19800317,    0,    0
111476,19800318,   42,    0
111476,19800319,   54,    0
111476,19800320,    0,    0
111476,19800321,    0,    0
111476,19800322,    0,    0
111476,19800323,   31,    0
111476,19800324,   62,    0
111476,19800325,   50,    0
111476,19800326,   37,    0
111476,19800327,    0,    0
111476,19800328,   33,    0
111476,19800329,   21,    0
111476,19800330,   32,    0
111476,19800331,    0,    0
111476,19800401,    3,    0
111476,19800402,   49,    0
111476,19800403,   67,    0
111476,19800404,   33,    0
111476,19800405,   18,    0
111476,19800406,  113,    0
111476,19800407,  106,    0
111476,19800408,   79,    0
111476,19800409,   39,    0
111476,19800410,   23,    0
111476,19800411,    2,    0
111476,19800412,  123,    0
111476,19800413,  121,    0
111476,19800414,  115,    0
111476,19800415,  121,    0
111476,19800416,  126,    0
111476,19800417,   94,    0
111476,19800418,    5,    0
111476,19800419,   11,    0
111476,19800420,   43,    0
111476,19800421,   74,    0
111476,19800422,   13,    0
111476,19800423,   68,    0
111476,19800424,    0,    0
111476,19800425,    0,    0
111476,19800426,    0,    0
111476,19800427,   38,    0
111476,19800428,   49,    0
111476,19800429,    4,    0
111476,19800430,  119,    0
111476,19800501,   94,    0
111476,19800502,    5,    0
111476,19800503,    0,    0
111476,19800504,   46,    0
111476,19800505,  129,    0
111476,19800506,   33,    0
111476,19800507,   63,    0
111476,19800508,    0,    0
111476,19800509,   53,    0
111476,19800510,  141,    0
111476,19800511,  143,    0
111476,19800512,  143,    0
111476,19800513,  141,    0
111476,19800514,  139,    0
111476,19800515,  138,    0
111476,19800516,  137,    0
111476,19800517,  108,    0
111476,19800518,  112,    0
111476,19800519,  101,    0
111476,19800520,   96,    0
111476,19800521,   54,    0
111476,19800522,  118,    0
111476,19800523,  140,    0
111476,19800524,   13,    0
111476,19800525,   34,    0
111476,19800526,   93,    0
111476,19800527,   51,    0
111476,19800528,   43,    0
111476,19800529,    2,    0
111476,19800530,   13,    0
111476,19800531,   51,    0
111476,19800601,    1,    0
111476,19800602,   48,    0
111476,19800603,    0,    0
111476,19800604,  109,    0
111476,19800605,  140,    0
111476,19800606,   86,    0
111476,19800607,   45,    0
111476,19800608,   37,    0
111476,19800609,    8,    0
111476,19800610,    0,    0
111476,19800611,   41,    0
111476,19800612,   95,    0
111476,19800613,   34,    0
111476,19800614,   56,    0
111476,19800615,   96,    0
111476,19800616,   28,    0
111476,19800617,   17,    0
111476,19800618,   21,    0
111476,19800619,    3,    0
111476,19800620,   56,    0
111476,19800621,    9,    0
111476,19800622,   50,    0
111476,19800623,   60,    0
111476,19800624,   28,    0
111476,19800625,   83,    0
111476,19800626,   18,    0
111476,19800627,   78,    0
111476,19800628,    0,    0
111476,19800629,   47,    0
111476,19800630,   47,    0
111476,19800701,   19,    0
111476,19800702,    3,    0
111476,19800703,   15,    0
111476,19800704,    0,    0
111476,19800705,   27,    0
111476,19800706,   74,    0
111476,19800707,   11,    0
111476,19800708,   28,    0
111476,19800709,   11,    0
111476,19800710,    0,    0
111476,19800711,    0,    0
111476,19800712,    2,    0
111476,19800713,    0,    0
111476,19800714,    0,    0
111476,19800715,    0,    0
111476,19800716,   16,    0
111476,19800717,   28,    0
111476,19800718,   11,    0
111476,19800719,    0,    0
111476,19800720,    5,    0
111476,19800721,    0,    0
111476,19800722,  136,    0
111476,19800723,  133,    0
111476,19800724,  128,    0
111476,19800725,  135,    0
111476,19800726,  119,    0
111476,19800727,    3,    0
111476,19800728,   96,    0
111476,19800729,   92,    0
111476,19800730,   46,    0
111476,19800731,  107,    0
111476,19800801,  100,    0
111476,19800802,  116,    0
111476,19800803,   43,    0
111476,19800804,   89,    0
111476,19800805,   40,    0
111476,19800806,   93,    0
111476,19800807,  123,    0
111476,19800808,   31,    0
111476,19800809,   33,    0
111476,19800810,   63,    0
111476,19800811,   52,    0
111476,19800812,   44,    0
111476,19800813,    0,    0
111476,19800814,   18,    0
111476,19800815,   76,    0
111476,19800816,    0,    0
111476,19800817,    6,    0
111476,19800818,   66,    0
111476,19800819,    4,    0
111476,19800820,   74,    0
111476,19800821,   50,    0
111476,19800822,   38,    0
111476,19800823,    7,    0
111476,19800824,   65,    0
111476,19800825,   95,    0
111476,19800826,   60,    0
111476,19800827,   13,    0
111476,19800828,   77,    0
111476,19800829,   16,    0
111476,19800830,   19,    0
111476,19800831,    0,    0
111476,19800901,   67,    0
111476,19800902,   91,    0
111476,19800903,  118,    0
111476,19800904,   56,    0
111476,19800905,    8,    0
111476,19800906,   79,    0
111476,19800907,   96,    0
111476,19800908,   87,    0
111476,19800909,   24,    0
111476,19800910,    5,    0
111476,19800911,    9,    0
111476,19800912,    2,    0
111476,19800913,   32,    0
111476,19800914,    3,    0
111476,19800915,    6,    0
111476,19800916,   73,    0
111476,19800917,   36,    0
111476,19800918,   67,    0
111476,19800919,   98,    0
111476,19800920,   91,    0
111476,19800921,    4,    0
111476,19800922,   16,    0
111476,19800923,   69,    0
111476,19800924,   38,    0
111476,19800925,    1,    0
111476,19800926,   52,    0
111476,19800927,   49,    0
111476,19800928,   52,    0
111476,19800929,   60,    0
111476,19800930,   17,    0
111476,19801001,   56,    0
111476,19801002,   76,    0
111476,19801003,   66,    0
111476,19801004,   38,    0
111476,19801005,   80,    0
111476,19801006,    2,    0
111476,19801007,    0,    0
111476,19801008,   52,    0
111476,19801009,   26,    0
111476,19801010,   13,    0
111476,19801011,    0,    0
111476,19801012,    7,    0
111476,19801013,   13,    0
111476,19801014,   40,    0
111476,19801015,   41,    0
111476,19801016,    8,    0
111476,19801017,    0,    0
111476,19801018,    4,    0
111476,19801019,   88,    0
111476,19801020,    9,    0
111476,19801021,   55,    0
111476,19801022,   32,    0
111476,19801023,    4,    0
111476,19801024,    3,    0
111476,19801025,    0,    0
111476,19801026,   60,    0
111476,19801027,    0,    0
111476,19801028,   81,    0
111476,19801029,   47,    0
111476,19801030,   29,    0
111476,19801031,   63,    0
111476,19801101,   84,    0
111476,19801102,   84,    0
111476,19801103,   28,    0
111476,19801104,    6,    0
111476,19801105,    0,    0
111476,19801106,    0,    0
111476,19801107,   47,    0
111476,19801108,   18,    0
111476,19801109,   49,    0
111476,19801110,   60,    0
111476,19801111,    0,    0
111476,19801112,   25,    0
111476,19801113,    1,    0
111476,19801114,    0,    0
111476,19801115,    0,    0
111476,19801116,    0,    0
111476,19801117,    4,    0
111476,19801118,   11,    0
111476,19801119,    0,    0
111476,19801120,   51,    0
111476,19801121,   17,    0
111476,19801122,    2,    0
111476,19801123,   28,    0
111476,19801124,   47,    0
111476,19801125,    0,    0
111476,19801126,    0,    0
111476,19801127,   57,    0
111476,19801128,    2,    0
111476,19801129,    0,    0
111476,19801130,   12,    0
111476,19801201,   76,    0
111476,19801202,    0,    0
111476,19801203,   30,    0
111476,19801204,    7,    0
111476,19801205,    0,    0
111476,19801206,    1,    0
111476,19801207,    0,    0
111476,19801208,   34,    0
111476,19801209,   49,    0
111476,19801210,    3,    0
111476,19801211,   12,    0
111476,19801212,    0,    0
111476,19801213,    3,    0
111476,19801214,    1,    0
111476,19801215,    4,    0
111476,19801216,   17,    0
111476,19801217,   31,    0
111476,19801218,    8,    0
111476,19801219,   28,    0
111476,19801220,    0,    0
111476,19801221,    0,    0
111476,19801222,    6,    0
111476,19801223,    0,    0
111476,19801224,    0,    0
111476,19801225,    1,    0
111476,19801226,    7,    0
111476,19801227,    8,    0
111476,19801228,    0,    0
111476,19801229,    0,    0
111476,19801230,    0,    0
111476,19801231,   18,    0
111476,19810101,   17,    0
111476,19810102,    0,    0
111476,19810103,    0,    0
111476,19810104,   12,    0
111476,19810105,   12,    0
111476,19810106,    1,    0
111476,19810107,   34,    0
111476,19810108,    1,    0
111476,19810109,    0,    0
111476,19810110,    0,    0
111476,19810111,    5,    0
111476,19810112,    0,    0
111476,19810113,   51,    0
111476,19810114,    0,    0
111476,19810115,   16,    0
111476,19810116,   42,    0
111476,19810117,    0,    0
111476,19810118,    1,    0
111476,19810119,    7,    0
111476,19810120,   26,    0
111476,19810121,    0,    0
111476,19810122,   37,    0
111476,19810123,   72,    0
111476,19810124,   63,    0
111476,19810125,    0,    0
111476,19810126,   50,    0
111476,19810127,    0,    0
111476,19810128,    0,    0
111476,19810129,   63,    0
111476,19810130,   70,    0
111476,19810131,   35,    0
111476,19810201,   36,    0
111476,19810202,   34,    0
111476,19810203,    0,    0
111476,19810204,   14,    0
111476,19810205,   10,    0
111476,19810206,    0,    0
111476,19810207,    0,    0
111476,19810208,    0,    0
111476,19810209,   10,    0
111476,19810210,   33,    0
111476,19810211,   43,    0
111476,19810212,   44,    0
111476,19810213,   82,    0
111476,19810214,   82,    0
111476,19810215,   81,    0
111476,19810216,   82,    0
111476,19810217,   27,    0
111476,19810218,   20,    0
111476,19810219,    1,    0
111476,19810220,    2,    0
111476,19810221,    0,    0
111476,19810222,   66,    0
111476,19810223,   34,    0
111476,19810224,   24,    0
111476,19810225,   49,    0
111476,19810226,   89,    0
111476,19810227,   96,    0
111476,19810228,    0,    0
111476,19810301,   30,    0
111476,19810302,   27,    0
111476,19810303,    1,    0
111476,19810304,    0,    0
111476,19810305,    6,    0
111476,19810306,    0,    0
111476,19810307,    0,    0
111476,19810308,    0,    0
111476,19810309,    0,    0
111476,19810310,    0,    0
111476,19810311,    5,    0
111476,19810312,    2,    0
111476,19810313,   31,    0
111476,19810314,   11,    0
111476,19810315,   51,    0
111476,19810316,    2,    0
111476,19810317,   25,    0
111476,19810318,   52,    0
111476,19810319,    3,    0
111476,19810320,   67,    0
111476,19810321,   89,    0
111476,19810322,   37,    0
111476,19810323,    0,    0
111476,19810324,    2,    0
111476,19810325,   69,    0
111476,19810326,   34,    0
111476,19810327,   79,    0
111476,19810328,   61,    0
111476,19810329,   64,    0
111476,19810330,   34,    0
111476,19810331,    0,    0
111476,19810401,    0,    0
111476,19810402,    0,    0
111476,19810403,    0,    0
111476,19810404,    2,    0
111476,19810405,    0,    0
111476,19810406,   43,    0
111476,19810407,   52,    0
111476,19810408,   62,    0
111476,19810409,   55,    0
111476,19810410,  115,    0
111476,19810411,   59,    0
111476,19810412,  104,    0
111476,19810413,   53,    0
111476,19810414,   99,    0
111476,19810415,  124,    0
111476,19810416,  127,    0
111476,19810417,  128,    0
111476,19810418,  129,    0
111476,19810419,   27,    0
111476,19810420,   66,    0
111476,19810421,  123,    0
111476,19810422,   60,    0
111476,19810423,   41,    0
111476,19810424,  121,    0
111476,19810425,   28,    0
111476,19810426,    0,    0
111476,19810427,    0,    0
111476,19810428,   96,    0
111476,19810429,    0,    0
111476,19810430,    0,    0
111476,19810501,    7,    0
111476,19810502,   80,    0
111476,19810503,   62,    0
111476,19810504,   19,    0
111476,19810505,   60,    0
111476,19810506,   15,    0
111476,19810507,   91,    0
111476,19810508,   34,    0
111476,19810509,   91,    0
111476,19810510,  129,    0
111476,19810511,    0,    0
111476,19810512,   83,    0
111476,19810513,   89,    0
111476,19810514,   12,    0
111476,19810515,   66,    0
111476,19810516,   69,    0
111476,19810517,   64,    0
111476,19810518,  132,    0
111476,19810519,   95,    0
111476,19810520,   54,    0
111476,19810521,   87,    0
111476,19810522,   80,    0
111476,19810523,   20,    0
111476,19810524,   89,    0
111476,19810525,    0,    0
111476,19810526,   28,    0
111476,19810527,   36,    0
111476,19810528,   34,    0
111476,19810529,    7,    0
111476,19810530,   54,    0
111476,19810531,  111,    0
111476,19810601,  124,    0
111476,19810602,  128,    0
111476,19810603,   67,    0
111476,19810604,    3,    0
111476,19810605,   54,    0
111476,19810606,   60,    0
111476,19810607,  120,    0
111476,19810608,   20,    0
111476,19810609,    1,    0
111476,19810610,   92,    0
111476,19810611,  143,    0
111476,19810612,   15,    0
111476,19810613,  147,    0
111476,19810614,  150,    0
111476,19810615,  123,    0
111476,19810616,   79,    0
111476,19810617,   27,    0
111476,19810618,    3,    0
111476,19810619,   15,    0
111476,19810620,    0,    0
111476,19810621,   54,    0
111476,19810622,   32,    0
111476,19810623,  134,    0
111476,19810624,   74,    0
111476,19810625,   35,    0
111476,19810626,   24,    0
111476,19810627,   33,    0
111476,19810628,    1,    0
111476,19810629,    0,    0
111476,19810630,   60,    0
111476,19810701,   16,    0
111476,19810702,   46,    0
111476,19810703,   29,    0
111476,19810704,   19,    0
111476,19810705,   14,    0
111476,19810706,   42,    0
111476,19810707,  136,    0
111476,19810708,  125,    0
111476,19810709,   66,    0
111476,19810710,   31,    0
111476,19810711,   36,    0
111476,19810712,   10,    0
111476,19810713,   18,    0
111476,19810714,   32,    0
111476,19810715,   13,    0
111476,19810716,   47,    0
111476,19810717,   39,    0
111476,19810718,   45,    0
111476,19810719,    5,    0
111476,19810720,    1,    0
111476,19810721,    4,    0
111476,19810722,   35,    0
111476,19810723,   39,    0
111476,19810724,   54,    0
111476,19810725,   19,    0
111476,19810726,   50,    0
111476,19810727,   94,    0
111476,19810728,   82,    0
111476,19810729,  106,    0
111476,19810730,   84,    0
111476,19810731,   62,    0
111476,19810801,   35,    0
111476,19810802,   12,    0
111476,19810803,   62,    0
111476,19810804,   99,    0
111476,19810805,  126,    0
111476,19810806,  107,    0
111476,19810807,   10,    0
111476,19810808,   35,    0
111476,19810809,    0,    0
111476,19810810,    0,    0
111476,19810811,    0,    0
111476,19810812,   16,    0
111476,19810813,   87,    0
111476,19810814,  100,    0
111476,19810815,  111,    0
111476,19810816,   64,    0
111476,19810817,   76,    0
111476,19810818,   97,    0
111476,19810819,   59,    0
111476,19810820,    5,    0
111476,19810821,   32,    0
111476,19810822,   18,    0
111476,19810823,   57,    0
111476,19810824,   22,    0
111476,19810825,   91,    0
111476,19810826,   62,    0
111476,19810827,  102,    0
111476,19810828,   55,    0
111476,19810829,   55,    0
111476,19810830,  110,    0
111476,19810831,   55,    0
111476,19810901,   75,    0
111476,19810902,   38,    0
111476,19810903,  107,    0
111476,19810904,  114,    0
111476,19810905,  115,    0
111476,19810906,  115,    0
111476,19810907,   76,    0
111476,19810908,    4,    0
111476,19810909,   39,    0
111476,19810910,   62,    0
111476,19810911,   22,    0
111476,19810912,   70,    0
111476,19810913,   58,    0
111476,19810914,   66,    0
111476,19810915,    0,    0
111476,19810916,   16,    0
111476,19810917,   47,    0
111476,19810918,   32,    0
111476,19810919,   50,    0
111476,19810920,   18,    0
111476,19810921,   28,    0
111476,19810922,   24,    0
111476,19810923,   65,    0
111476,19810924,   71,    0
111476,19810925,   10,    0
111476,19810926,    0,    0
111476,19810927,   38,    0
111476,19810928,    5,    0
111476,19810929,   87,    0
111476,19810930,   68,    0
111476,19811001,   91,    0
111476,19811002,    0,    0
111476,19811003,    6,    0
111476,19811004,   44,    0
111476,19811005,    1,    0
111476,19811006,   47,    0
111476,19811007,   61,    0
111476,19811008,   70,    0
111476,19811009,   38,    0
111476,19811010,   13,    0
111476,19811011,   57,    0
111476,19811012,    0,    0
111476,19811013,   31,    0
111476,19811014,   14,    0
111476,19811015,    0,    0
111476,19811016,   57,    0
111476,19811017,    2,    0
111476,19811018,    1,    0
111476,19811019,    4,    0
111476,19811020,    0,    0
111476,19811021,   19,    0
111476,19811022,   42,    0
111476,19811023,    0,    0
111476,19811024,    0,    0
111476,19811025,    0,    0
111476,19811026,   15,    0
111476,19811027,    0,    0
111476,19811028,    1,    0
111476,19811029,    0,    0
111476,19811030,    0,    0
111476,19811031,    1,    0
111476,19811101,    0,    0
111476,19811102,    0,    0
111476,19811103,    1,    0
111476,19811104,   18,    0
111476,19811105,   65,    0
111476,19811106,   35,    0
111476,19811107,   43,    0
111476,19811108,   71,    0
111476,19811109,   70,    0
111476,19811110,   19,    0
111476,19811111,    0,    0
111476,19811112,    0,    0
111476,19811113,   31,    0
111476,19811114,   19,    0
111476,19811115,   67,    0
111476,19811116,   65,    0
111476,19811117,   28,    0
111476,19811118,    0,    0
111476,19811119,    0,    0
111476,19811120,   35,    0
111476,19811121,    0,    0
111476,19811122,    0,    0
111476,19811123,   29,    0
111476,19811124,   35,    0
111476,19811125,    6,    0
111476,19811126,    0,    0
111476,19811127,    0,    0
111476,19811128,   13,    0
111476,19811129,    0,    0
111476,19811130,    0,    0
111476,19811201,    0,    0
111476,19811202,    1,    0
111476,19811203,    0,    0
111476,19811204,    0,    0
111476,19811205,    6,    0
111476,19811206,    0,    0
111476,19811207,    7,    0
111476,19811208,    3,    0
111476,19811209,    2,    0
111476,19811210,   12,    0
111476,19811211,    0,    0
111476,19811212,    6,    0
111476,19811213,    7,    0
111476,19811214,    8,    0
111476,19811215,    2,    0
111476,19811216,    0,    0
111476,19811217,    0,    0
111476,19811218,    0,    0
111476,19811219,   44,    0
111476,19811220,   13,    0
111476,19811221,    0,    0
111476,19811222,    0,    0
111476,19811223,    2,    0
111476,19811224,    0,    0
111476,19811225,    3,    0
111476,19811226,    1,    0
111476,19811227,    0,    0
111476,19811228,   17,    0
111476,19811229,    1,    0
111476,19811230,   13,    0
111476,19811231,    0,    0
111476,19820101,    0,    0
111476,19820102,    3,    0
111476,19820103,    1,    0
111476,19820104,    0,    0
111476,19820105,    3,    0
111476,19820106,   36,    0
111476,19820107,   61,    0
111476,19820108,    0,    0
111476,19820109,    0,    0
111476,19820110,   18,    0
111476,19820111,    0,    0
111476,19820112,   70,    0
111476,19820113,   78,    0
111476,19820114,   76,    0
111476,19820115,   58,    0
111476,19820116,   49,    0
111476,19820117,   48,    0
111476,19820118,   51,    0
111476,19820119,   54,    0
111476,19820120,    1,    0
111476,19820121,    0,    0
111476,19820122,    0,    0
111476,19820123,    0,    0
111476,19820124,   11,    0
111476,19820125,    0,    0
111476,19820126,    0,    0
111476,19820127,    0,    0
111476,19820128,    5,    0
111476,19820129,    0,    0
111476,19820130,    0,    0
111476,19820131,    1,    0
111476,19820201,   43,    0
111476,19820202,   86,    0
111476,19820203,   80,    0
111476,19820204,   32,    0
111476,19820205,   64,    0
111476,19820206,    0,    0
111476,19820207,   52,    0
111476,19820208,   20,    0
111476,19820209,   16,    0
111476,19820210,   27,    0
111476,19820211,   53,    0
111476,19820212,    8,    0
111476,19820213,   83,    0
111476,19820214,    0,    0
111476,19820215,    0,    0
111476,19820216,    0,    0
111476,19820217,    0,    0
111476,19820218,   39,    0
111476,19820219,    0,    0
111476,19820220,   11,    0
111476,19820221,   95,    0
111476,19820222,   96,    0
111476,19820223,    2,    0
111476,19820224,   52,    0
111476,19820225,   64,    0
111476,19820226,   62,    0
111476,19820227,   76,    0
111476,19820228,    0,    0
111476,19820301,   23,    0
111476,19820302,   31,    0
111476,19820303,    0,    0
111476,19820304,   23,    0
111476,19820305,   73,    0
111476,19820306,   89,    0
111476,19820307,   81,    0
111476,19820308,   82,    0
111476,19820309,   46,    0
111476,19820310,    0,    0
111476,19820311,   58,    0
111476,19820312,    1,    0
111476,19820313,   24,    0
111476,19820314,   31,    0
111476,19820315,   96,    0
111476,19820316,   31,    0
111476,19820317,   20,    0
111476,19820318,   41,    0
111476,19820319,   22,    0
111476,19820320,    0,    0
111476,19820321,    0,    0
111476,19820322,   28,    0
111476,19820323,   49,    0
111476,19820324,  102,    0
111476,19820325,  106,    0
111476,19820326,  102,    0
111476,19820327,   95,    0
111476,19820328,    4,    0
111476,19820329,   17,    0
111476,19820330,    0,    0
111476,19820331,   17,    0
111476,19820401,  106,    0
111476,19820402,   57,    0
111476,19820403,   74,    0
111476,19820404,  109,    0
111476,19820405,  103,    0
111476,19820406,   38,    0
111476,19820407,    4,    0
111476,19820408,    5,    0
111476,19820409,   59,    0
111476,19820410,   22,    0
111476,19820411,    7,    0
111476,19820412,   65,    0
111476,19820413,   81,    0
111476,19820414,  124,    0
111476,19820415,  120,    0
111476,19820416,  124,    0
111476,19820417,  102,    0
111476,19820418,  102,    0
111476,19820419,  130,    0
111476,19820420,   89,    0
111476,19820421,   50,    0
111476,19820422,  109,    0
111476,19820423,   64,    0
111476,19820424,    0,    0
111476,19820425,   91,    0
111476,19820426,   21,    0
111476,19820427,  103,    0
111476,19820428,    9,    0
111476,19820429,    0,    0
111476,19820430,   56,    0
111476,19820501,    4,    0
111476,19820502,   66,    0
111476,19820503,   27,    0
111476,19820504,   11,    0
111476,19820505,   43,    0
111476,19820506,   64,    0
111476,19820507,   42,    0
111476,19820508,   93,    0
111476,19820509,   61,    0
111476,19820510,   43,    0
111476,19820511,  102,    0
111476,19820512,  130,    0
111476,19820513,  135,    0
111476,19820514,  138,    0
111476,19820515,  137,    0
111476,19820516,   91,    0
111476,19820517,   50,    0
111476,19820518,   47,    0
111476,19820519,  109,    0
111476,19820520,   52,    0
111476,19820521,   85,    0
111476,19820522,    2,    0
111476,19820523,    0,    0
111476,19820524,   24,    0
111476,19820525,  133,    0
111476,19820526,  147,    0
111476,19820527,  110,    0
111476,19820528,   35,    0
111476,19820529,  136,    0
111476,19820530,  143,    0
111476,19820531,  143,    0
111476,19820601,  118,    0
111476,19820602,  114,    0
111476,19820603,  122,    0
111476,19820604,   85,    0
111476,19820605,   29,    0
111476,19820606,   82,    0
111476,19820607,   37,    0
111476,19820608,   49,    0
111476,19820609,  123,    0
111476,19820610,  133,    0
111476,19820611,    6,    0
111476,19820612,   47,    0
111476,19820613,   60,    0
111476,19820614,   14,    0
111476,19820615,   88,    0
111476,19820616,   47,    0
111476,19820617,   79,    0
111476,19820618,   69,    0
111476,19820619,   36,    0
111476,19820620,  150,    0
111476,19820621,   40,    0
111476,19820622,   15,    0
111476,19820623,   63,    0
111476,19820624,   32,    0
111476,19820625,   60,    0
111476,19820626,   97,    0
111476,19820627,   36,    0
111476,19820628,   24,    0
111476,19820629,   60,    0
111476,19820630,   70,    0
111476,19820701,   67,    0
111476,19820702,   88,    0
111476,19820703,   23,    0
111476,19820704,   79,    0
111476,19820705,  123,    0
111476,19820706,   38,    0
111476,19820707,  111,    0
111476,19820708,  143,    0
111476,19820709,  146,    0
111476,19820710,  138,    0
111476,19820711,  132,    0
111476,19820712,  135,    0
111476,19820713,  116,    0
111476,19820714,   73,    0
111476,19820715,   94,    0
111476,19820716,  127,    0
111476,19820717,  105,    0
111476,19820718,  114,    0
111476,19820719,  107,    0
111476,19820720,  102,    0
111476,19820721,   30,    0
111476,19820722,    0,    0
111476,19820723,   52,    0
111476,19820724,   13,    0
111476,19820725,    9,    0
111476,19820726,    6,    0
111476,19820727,   85,    0
111476,19820728,   49,    0
111476,19820729,  102,    0
111476,19820730,   19,    0
111476,19820731,    0,    0
